date,dayofyear,water_level,rainfall,precipitation_sum,temperature_2m_max,et0_fao_evapotranspiration
2000-04-30,121,5.16,0.0,143.2,37.7,1.14
2000-05-01,122,9.36,0.0,287.0,37.1,1.3
2000-05-02,123,7.64,0.0,396.0,40.0,1.38
2000-05-03,124,8.11,69.0,241.3,36.8,0.79
2000-05-04,125,8.2,0.0,400.6,39.8,1.36
2000-05-05,126,8.47,1.0,196.6,40.0,1.21
2000-05-06,127,8.23,2.2,252.6,38.1,1.28
2000-05-07,128,8.02,8.0,182.4,37.7,1.13
2000-05-08,129,7.78,11.8,339.8,37.9,0.89
2000-05-09,130,7.72,20.3,179.3,40.0,1.0
2000-05-10,131,7.49,0.0,372.2,39.0,1.25
2000-05-11,132,7.26,0.0,265.0,39.4,1.23
2000-05-12,133,7.3,0.6,414.4,40.0,1.27
2000-05-13,134,7.28,4.5,326.5,39.3,1.2
2000-05-14,135,7.41,106.8,342.2,40.0,0.81
2000-05-15,136,7.39,0.0,256.3,39.7,1.27
2000-05-16,137,7.25,0.0,291.0,38.9,1.19
2000-05-17,138,7.11,0.8,210.9,40.0,1.28
2000-05-18,139,6.91,7.7,390.5,38.8,1.02
2000-05-19,140,6.55,19.4,378.0,40.0,0.81
2000-05-20,141,6.37,29.5,180.4,37.9,0.84
2000-05-21,142,6.23,12.8,339.8,40.0,0.93
2000-05-22,143,5.95,6.8,261.9,36.9,1.1
2000-05-23,144,5.7,3.6,239.1,40.0,1.32
2000-05-24,145,5.72,0.0,284.1,40.0,1.37
2000-05-25,146,5.52,8.0,190.0,40.0,1.08
2000-05-26,147,5.42,1.3,341.6,39.7,1.28
2000-05-27,148,5.41,0.0,303.4,40.0,1.38
2000-05-28,149,5.39,0.0,278.6,38.4,1.2
2000-05-29,150,5.35,5.0,393.6,40.0,1.32
2000-05-30,151,5.41,7.5,421.0,38.0,1.11
2000-05-31,152,5.47,2.1,378.9,40.0,1.27
2000-06-01,153,5.43,0.0,295.5,39.8,1.53
2000-06-02,154,5.63,5.7,350.8,40.0,1.4
2000-06-03,155,5.76,0.0,326.1,39.3,1.5
2000-06-04,156,5.71,2.8,249.4,40.0,1.54
2000-06-05,157,5.82,10.5,384.5,40.0,1.15
2000-06-06,158,5.8,4.5,347.8,39.6,1.47
2000-06-07,159,5.9,11.0,313.3,38.8,0.99
2000-06-08,160,5.9,0.0,270.4,37.6,1.44
2000-06-09,161,5.81,12.8,237.7,40.0,1.12
2000-06-10,162,5.9,1.3,309.0,40.0,1.61
2000-06-11,163,5.62,0.0,172.4,36.7,1.39
2000-06-12,164,5.5,0.0,174.5,39.8,1.64
2000-06-13,165,5.55,0.0,277.8,38.4,1.42
2000-06-14,166,5.37,3.8,313.5,40.0,1.64
2000-06-15,167,5.25,0.0,217.2,37.7,1.48
2000-06-16,168,5.2,2.1,222.7,38.6,1.59
2000-06-17,169,5.21,0.0,358.0,37.0,1.44
2000-06-18,170,5.2,2.3,349.9,36.8,1.48
2000-06-19,171,5.09,0.0,401.6,37.8,1.44
2000-06-20,172,5.12,0.0,155.2,40.0,1.47
2000-06-21,173,5.01,0.0,207.4,39.2,1.54
2000-06-22,174,5.03,2.0,134.9,37.9,1.41
2000-06-23,175,4.85,6.7,320.2,40.0,1.42
2000-06-24,176,4.65,0.5,336.6,40.0,1.64
2000-06-25,177,4.51,4.3,182.3,40.0,1.53
2000-06-26,178,4.44,0.2,281.2,36.6,1.43
2000-06-27,179,4.51,0.0,314.5,40.0,1.66
2000-06-28,180,4.49,0.0,239.3,40.0,1.51
2000-06-29,181,4.7,6.9,306.5,37.8,1.3
2000-06-30,182,4.91,2.3,272.3,36.3,1.49
2000-07-01,183,5.04,2.0,367.2,39.7,1.49
2000-07-02,184,5.11,13.0,445.0,39.9,1.08
2000-07-03,185,5.12,14.8,503.8,40.0,1.02
2000-07-04,186,5.22,6.2,443.3,36.9,1.28
2000-07-05,187,5.33,8.5,372.8,38.2,1.22
2000-07-06,188,5.22,0.0,197.4,35.8,1.34
2000-07-07,189,5.33,8.0,402.1,36.2,1.19
2000-07-08,190,5.5,6.5,282.5,36.8,1.29
2000-07-09,191,5.43,9.7,338.4,39.7,1.4
2000-07-10,192,5.56,9.9,394.0,40.0,1.33
2000-07-11,193,5.7,7.6,402.2,39.7,1.32
2000-07-12,194,5.97,80.2,490.3,39.3,1.14
2000-07-13,195,5.97,8.3,431.9,39.4,1.34
2000-07-14,196,6.22,66.4,271.4,37.7,1.12
2000-07-15,197,6.64,1.3,374.7,37.3,1.47
2000-07-16,198,6.94,0.0,250.5,38.8,1.54
2000-07-17,199,7.29,5.1,237.9,40.0,1.32
2000-07-18,200,9.36,1.6,252.7,40.0,1.59
2000-07-19,201,8.57,0.0,325.6,35.6,1.31
2000-07-20,202,8.73,1.1,386.8,37.8,1.56
2000-07-21,203,8.7,0.0,340.6,37.2,1.41
2000-07-22,204,8.66,0.0,239.9,39.3,1.62
2000-07-23,205,8.27,1.8,208.2,39.6,1.55
2000-07-24,206,7.83,0.0,406.2,36.4,1.39
2000-07-25,207,7.53,0.0,329.4,35.5,1.39
2000-07-26,208,7.25,0.0,469.7,34.0,1.39
2000-07-27,209,7.21,15.8,238.7,33.6,0.96
2000-07-28,210,7.18,8.6,471.8,37.5,1.15
2000-07-29,211,7.12,12.6,379.4,34.2,0.85
2000-07-30,212,7.14,14.6,324.6,35.2,0.94
2000-07-31,213,7.17,0.0,370.4,33.0,1.39
2000-08-01,214,7.09,8.9,443.3,37.1,1.26
2000-08-02,215,7.07,0.9,389.2,34.4,1.42
2000-08-03,216,6.96,0.9,315.9,36.1,1.46
2000-08-04,217,6.95,1.5,458.6,34.4,1.29
2000-08-05,218,6.93,6.5,345.0,34.8,1.23
2000-08-06,219,7.07,56.5,305.9,33.1,0.94
2000-08-07,220,7.08,49.9,405.1,32.5,0.95
2000-08-08,221,7.05,6.9,413.8,33.5,1.04
2000-08-09,222,7.03,20.8,333.6,37.5,1.12
2000-08-10,223,7.0,2.8,415.7,37.5,1.51
2000-08-11,224,7.04,101.9,360.5,32.4,0.95
2000-08-12,225,7.0,10.6,382.9,35.8,0.98
2000-08-13,226,7.08,8.3,225.6,31.3,1.01
2000-08-14,227,7.01,5.1,315.5,36.4,1.29
2000-08-15,228,7.09,0.0,380.7,35.3,1.44
2000-08-16,229,7.06,2.1,282.5,33.6,1.43
2000-08-17,230,6.91,0.0,358.8,36.3,1.49
2000-08-18,231,6.86,1.3,215.9,34.7,1.28
2000-08-19,232,6.75,3.7,329.4,32.5,1.3
2000-08-20,233,6.55,0.0,393.4,32.8,1.27
2000-08-21,234,6.52,31.2,251.5,34.7,0.98
2000-08-22,235,6.43,0.0,378.7,33.8,1.26
2000-08-23,236,6.29,4.8,388.8,30.0,1.19
2000-08-24,237,6.34,0.0,477.3,33.1,1.23
2000-08-25,238,6.46,2.5,298.7,31.5,1.24
2000-08-26,239,6.22,0.0,356.1,31.9,1.25
2000-08-27,240,6.17,11.3,238.0,30.9,0.92
2000-08-28,241,6.3,48.8,197.9,29.5,0.74
2000-08-29,242,6.5,0.0,292.9,32.0,1.35
2000-08-30,243,6.9,0.0,332.1,34.6,1.29
2000-08-31,244,7.19,0.0,280.2,32.2,1.32
2000-09-01,245,9.36,1.8,476.4,29.9,0.98
2000-09-02,246,8.53,4.0,272.4,29.6,1.01
2000-09-03,247,8.78,3.3,193.0,30.0,1.07
2000-09-04,248,8.93,13.1,355.9,34.2,0.84
2000-09-05,249,8.98,9.8,279.6,28.3,0.84
2000-09-06,250,8.83,3.4,280.4,28.4,0.88
2000-09-07,251,8.72,3.0,340.7,33.0,1.05
2000-09-08,252,8.43,2.0,296.6,30.6,0.94
2000-09-09,253,8.19,15.6,330.9,31.0,0.76
2000-09-10,254,8.1,0.0,291.8,33.4,1.03
2000-09-11,255,7.87,4.6,344.1,32.5,1.04
2000-09-12,256,7.72,25.5,330.4,28.7,0.75
2000-09-13,257,7.54,3.2,237.5,29.6,0.95
2000-09-14,258,7.32,5.7,347.5,29.5,0.79
2000-09-15,259,7.11,0.0,374.4,27.9,1.02
2000-09-16,260,6.91,0.0,281.7,31.7,1.09
2000-09-17,261,6.94,8.4,318.4,26.7,0.82
2000-09-18,262,6.94,4.0,313.0,27.0,0.86
2000-09-19,263,7.22,51.1,459.7,26.9,0.68
2000-09-20,264,9.36,8.2,405.8,32.1,0.88
2000-09-21,265,8.38,1.4,346.4,30.0,1.06
2000-09-22,266,8.22,0.0,251.6,27.0,0.84
2000-09-23,267,8.15,8.1,313.1,27.7,0.78
2000-09-24,268,8.16,1.8,417.4,29.3,1.06
2000-09-25,269,7.85,14.8,204.9,26.8,0.56
2000-09-26,270,7.59,38.7,308.3,29.6,0.62
2000-09-27,271,7.72,107.9,417.5,29.5,0.73
2000-09-28,272,7.56,7.9,486.4,26.7,0.76
2000-09-29,273,7.41,9.9,454.4,25.7,0.75
2000-09-30,274,7.35,17.6,401.5,29.4,0.77
2000-10-01,275,7.28,2.0,214.2,26.2,0.81
2000-10-02,276,7.15,13.9,217.3,25.2,0.52
2000-10-03,277,7.06,8.6,302.9,29.2,0.89
2000-10-04,278,6.97,3.4,252.4,26.8,0.83
2000-10-05,279,7.05,9.6,480.9,25.8,0.8
2000-10-06,280,7.13,2.9,377.4,25.8,0.78
2000-10-07,281,7.24,0.0,364.6,27.6,0.95
2000-10-08,282,7.38,0.0,460.9,27.9,0.93
2000-10-09,283,7.46,6.9,434.2,30.0,0.92
2000-10-10,284,7.5,4.0,475.9,27.4,1.0
2000-10-11,285,7.52,11.7,471.4,26.6,0.64
2000-10-12,286,7.42,13.0,238.4,25.5,0.63
2000-10-13,287,7.34,11.0,399.8,24.6,0.63
2000-10-14,288,7.36,3.9,519.3,28.7,1.06
2000-10-15,289,7.33,22.7,430.4,26.5,0.7
2000-10-16,290,7.44,6.5,388.3,23.6,0.62
2000-10-17,291,7.33,0.0,240.3,26.3,0.87
2000-10-18,292,7.29,0.0,429.4,23.9,0.78
2000-10-19,293,7.19,0.0,331.1,26.8,0.96
2000-10-20,294,7.02,0.0,357.8,25.2,0.86
2000-10-21,295,7.05,0.0,352.6,24.7,0.86
2000-10-22,296,6.9,0.0,379.7,23.2,0.78
2000-10-23,297,6.96,0.0,287.1,26.3,0.93
2000-10-24,298,7.19,55.1,237.4,23.6,0.49
2000-10-25,299,7.01,10.8,211.9,26.6,0.68
2000-10-26,300,7.0,13.5,214.1,23.5,0.56
2000-10-27,301,6.89,0.0,406.8,24.2,0.79
2000-10-28,302,6.64,2.0,281.1,27.1,0.88
2000-10-29,303,6.54,14.5,207.2,26.8,0.64
2000-10-30,304,6.31,12.9,361.3,22.6,0.57
2000-10-31,305,6.16,14.0,267.5,27.1,0.58
2000-11-01,306,5.8,0.0,50.7,24.4,0.9
2000-11-02,307,5.61,9.9,116.2,27.7,0.77
2000-11-03,308,5.42,0.0,109.3,26.4,0.96
2000-11-04,309,5.27,0.0,214.4,23.5,0.81
2000-11-05,310,5.24,74.8,122.7,23.8,0.64
2000-11-06,311,5.59,0.0,99.7,26.7,0.95
2000-11-07,312,6.0,10.4,135.0,23.9,0.59
2000-11-08,313,6.43,8.0,154.6,27.6,0.72
2000-11-09,314,9.06,5.8,104.4,24.7,0.68
2000-11-10,315,8.25,0.0,114.5,23.4,0.87
2000-11-11,316,8.51,3.5,114.5,27.3,0.91
2000-11-12,317,8.62,0.0,188.9,25.9,0.82
2000-11-13,318,8.63,0.0,166.7,21.8,0.77
2000-11-14,319,8.27,0.0,169.6,26.6,0.92
2000-11-15,320,7.91,0.0,131.7,22.5,0.82
2000-11-16,321,7.61,0.0,144.3,26.9,0.99
2000-11-17,322,7.23,13.9,207.1,24.2,0.56
2000-11-18,323,6.91,0.5,160.9,25.2,0.83
2000-11-19,324,6.61,0.0,92.3,21.4,0.65
2000-11-20,325,6.23,0.0,79.0,23.5,0.77
2000-11-21,326,5.91,0.0,174.2,25.9,0.92
2000-11-22,327,5.63,0.0,100.4,24.0,0.91
2000-11-23,328,5.42,0.0,54.7,24.9,0.75
2000-11-24,329,5.32,0.0,131.0,26.3,0.96
2000-11-25,330,5.34,4.0,209.7,22.6,0.72
2000-11-26,331,5.35,0.0,98.0,21.8,0.85
2000-11-27,332,5.35,0.0,194.5,24.0,0.79
2000-11-28,333,5.43,3.9,97.2,26.8,0.97
2000-11-29,334,5.47,0.0,74.9,23.2,0.86
2000-11-30,335,5.44,0.8,77.7,22.9,0.77
2000-12-01,336,5.28,0.0,76.3,21.9,0.66
2000-12-02,337,5.2,17.3,148.9,25.7,0.45
2000-12-03,338,5.11,0.0,58.6,23.9,0.73
2000-12-04,339,4.95,0.0,54.4,21.1,0.61
2000-12-05,340,4.97,18.8,99.3,25.9,0.58
2000-12-06,341,4.85,0.0,105.0,21.1,0.57
2000-12-07,342,4.71,0.0,47.8,24.1,0.66
2000-12-08,343,4.76,0.0,103.1,25.6,0.72
2000-12-09,344,4.81,0.0,99.2,23.5,0.68
2000-12-10,345,4.98,4.2,103.9,21.5,0.56
2000-12-11,346,5.07,0.0,160.1,23.7,0.73
2000-12-12,347,5.08,0.0,54.8,23.3,0.6
2000-12-13,348,5.14,6.7,168.1,26.6,0.62
2000-12-14,349,5.06,10.4,97.5,22.4,0.34
2000-12-15,350,5.23,0.0,66.5,21.7,0.68
2000-12-16,351,5.38,3.0,130.1,25.8,0.7
2000-12-17,352,5.39,0.0,97.1,22.5,0.64
2000-12-18,353,5.45,0.0,104.7,24.1,0.65
2000-12-19,354,5.41,0.0,204.8,24.9,0.65
2000-12-20,355,5.34,0.0,162.0,24.0,0.59
2000-12-21,356,5.19,52.7,83.5,21.5,0.49
2000-12-22,357,5.06,0.0,180.0,27.0,0.81
2000-12-23,358,4.86,0.0,144.6,26.3,0.71
2000-12-24,359,4.65,0.0,130.8,24.6,0.58
2000-12-25,360,4.39,3.7,74.5,26.6,0.75
2000-12-26,361,4.25,8.6,116.9,23.2,0.63
2000-12-27,362,4.1,0.0,200.9,22.2,0.52
2000-12-28,363,3.81,0.0,84.2,24.5,0.61
2000-12-29,364,3.78,0.0,101.6,25.7,0.65
2000-12-30,365,3.64,0.0,71.5,22.0,0.56
2000-12-31,366,3.55,5.0,116.9,26.4,0.77
2001-01-01,1,3.68,0.4,218.4,24.3,0.6
2001-01-02,2,3.75,0.0,147.0,27.8,0.67
2001-01-03,3,3.65,0.0,149.3,23.2,0.64
2001-01-04,4,3.82,13.9,154.2,27.3,0.57
2001-01-05,5,3.89,0.0,39.0,27.2,0.77
2001-01-06,6,4.19,0.5,104.1,28.2,0.68
2001-01-07,7,4.24,0.0,71.3,23.7,0.67
2001-01-08,8,4.4,22.0,127.0,27.2,0.56
2001-01-09,9,4.59,3.6,111.7,27.8,0.73
2001-01-10,10,4.52,2.5,178.1,28.0,0.79
2001-01-11,11,4.54,0.0,101.5,26.0,0.74
2001-01-12,12,4.49,0.0,130.2,28.7,0.76
2001-01-13,13,4.39,0.0,189.2,27.8,0.72
2001-01-14,14,4.2,10.2,60.4,29.2,0.55
2001-01-15,15,4.16,0.0,177.2,28.0,0.77
2001-01-16,16,3.88,0.0,157.3,23.6,0.61
2001-01-17,17,3.86,19.4,76.6,27.9,0.5
2001-01-18,18,3.66,11.3,51.5,26.9,0.53
2001-01-19,19,3.52,7.7,100.4,29.5,0.67
2001-01-20,20,3.51,0.0,127.4,27.5,0.67
2001-01-21,21,3.56,0.0,208.8,25.4,0.63
2001-01-22,22,3.79,39.6,197.3,28.7,0.63
2001-01-23,23,3.85,0.0,135.9,27.8,0.82
2001-01-24,24,4.0,0.0,64.9,27.7,0.71
2001-01-25,25,4.0,14.3,81.9,26.0,0.39
2001-01-26,26,3.89,4.5,118.6,26.6,0.74
2001-01-27,27,3.7,0.0,79.0,30.6,0.78
2001-01-28,28,3.75,0.0,155.8,26.7,0.71
2001-01-29,29,3.65,4.3,79.5,29.3,0.8
2001-01-30,30,3.65,20.0,135.7,26.7,0.5
2001-01-31,31,3.73,0.0,172.6,27.1,0.79
2001-02-01,32,3.82,4.8,72.8,29.2,0.78
2001-02-02,33,3.74,0.0,165.8,27.1,0.65
2001-02-03,34,4.01,0.0,117.2,26.6,0.7
2001-02-04,35,4.1,17.9,158.9,30.2,0.56
2001-02-05,36,4.18,11.3,160.4,30.6,0.64
2001-02-06,37,4.27,0.0,156.3,28.6,0.77
2001-02-07,38,4.34,10.4,111.7,27.2,0.48
2001-02-08,39,4.59,7.7,163.5,30.3,0.67
2001-02-09,40,4.71,0.0,125.7,30.7,0.9
2001-02-10,41,4.82,7.9,201.3,28.0,0.6
2001-02-11,42,4.99,0.0,189.4,29.7,0.69
2001-02-12,43,5.17,0.0,80.8,32.0,0.88
2001-02-13,44,5.22,0.0,177.8,27.3,0.65
2001-02-14,45,5.31,0.0,208.8,29.9,0.81
2001-02-15,46,5.27,0.0,137.6,27.6,0.83
2001-02-16,47,5.17,3.0,144.3,32.9,0.95
2001-02-17,48,5.2,8.0,149.8,30.8,0.73
2001-02-18,49,5.07,10.8,42.3,31.1,0.62
2001-02-19,50,5.03,0.0,44.9,33.4,0.89
2001-02-20,51,4.82,0.0,141.9,31.4,0.77
2001-02-21,52,4.66,0.0,126.6,30.5,0.77
2001-02-22,53,4.48,0.0,188.5,33.7,0.84
2001-02-23,54,4.24,0.0,120.4,29.7,0.75
2001-02-24,55,3.99,0.0,148.3,30.7,0.87
2001-02-25,56,3.89,0.0,108.4,32.2,0.76
2001-02-26,57,3.84,0.0,207.6,34.0,0.99
2001-02-27,58,3.74,0.0,203.9,33.5,0.8
2001-02-28,59,3.7,0.0,149.7,30.2,0.75
2001-03-01,60,3.82,6.5,58.6,33.8,0.92
2001-03-02,61,3.81,0.0,199.7,33.5,1.19
2001-03-03,62,4.0,0.5,100.4,30.1,0.94
2001-03-04,63,4.07,0.0,176.0,32.6,1.12
2001-03-05,64,4.17,0.0,218.9,33.9,1.17
2001-03-06,65,4.24,0.0,158.5,34.0,1.15
2001-03-07,66,4.32,0.0,132.2,33.2,1.11
2001-03-08,67,4.29,18.5,51.2,32.3,0.81
2001-03-09,68,4.3,72.0,120.1,33.7,0.83
2001-03-10,69,4.24,4.4,106.5,32.7,1.17
2001-03-11,70,4.34,0.0,180.8,31.9,1.0
2001-03-12,71,4.25,11.8,143.8,31.2,0.69
2001-03-13,72,4.16,0.0,44.8,36.0,1.24
2001-03-14,73,4.16,5.2,116.2,33.2,0.93
2001-03-15,74,4.02,0.0,123.6,34.9,1.11
2001-03-16,75,4.01,9.5,101.8,31.8,0.83
2001-03-17,76,3.96,0.0,174.9,32.0,1.01
2001-03-18,77,3.93,0.0,175.2,37.2,1.29
2001-03-19,78,4.14,0.0,107.0,34.0,1.21
2001-03-20,79,4.16,0.0,81.3,32.5,1.03
2001-03-21,80,4.23,0.0,223.7,37.1,1.14
2001-03-22,81,4.41,0.0,94.5,35.6,1.26
2001-03-23,82,4.54,0.0,84.7,38.0,1.3
2001-03-24,83,4.52,0.0,165.4,36.2,1.18
2001-03-25,84,4.53,7.0,84.6,38.0,1.06
2001-03-26,85,4.66,0.0,113.2,34.2,1.1
2001-03-27,86,4.71,0.6,66.7,34.8,1.07
2001-03-28,87,4.65,8.8,91.8,34.3,1.04
2001-03-29,88,4.52,14.7,204.0,34.4,0.86
2001-03-30,89,4.56,0.0,126.7,34.9,1.18
2001-03-31,90,4.37,35.8,97.8,37.9,0.97
2001-04-01,91,4.16,0.0,201.1,38.8,1.2
2001-04-02,92,4.18,0.0,168.5,33.3,1.2
2001-04-03,93,4.09,0.0,141.8,35.6,1.18
2001-04-04,94,4.21,0.0,150.4,39.2,1.28
2001-04-05,95,4.26,14.4,217.4,34.4,0.87
2001-04-06,96,4.47,0.0,112.3,36.7,1.27
2001-04-07,97,4.45,0.0,81.9,36.7,1.19
2001-04-08,98,4.48,0.0,43.2,34.8,1.21
2001-04-09,99,4.48,0.0,131.3,36.1,1.15
2001-04-10,100,4.34,0.0,137.8,36.6,1.15
2001-04-11,101,4.36,9.1,78.1,34.7,0.93
2001-04-12,102,4.29,0.0,121.2,38.7,1.29
2001-04-13,103,4.28,0.0,123.5,37.6,1.33
2001-04-14,104,4.19,0.0,187.9,35.5,1.18
2001-04-15,105,4.07,0.0,80.5,34.6,1.22
2001-04-16,106,4.2,0.7,217.5,35.7,1.18
2001-04-17,107,4.14,0.0,79.8,38.1,1.25
2001-04-18,108,4.13,0.0,144.1,34.9,1.16
2001-04-19,109,4.29,0.0,68.1,40.0,1.28
2001-04-20,110,4.32,5.5,78.0,38.9,1.05
2001-04-21,111,4.28,0.0,68.4,38.4,1.3
2001-04-22,112,4.38,0.0,79.5,37.4,1.22
2001-04-23,113,4.28,5.0,115.0,38.9,1.2
