date,dayofyear,water_level,rainfall,precipitation_sum,temperature_2m_max,et0_fao_evapotranspiration
2000-10-21,295,8.24,11.6,410.3,24.8,0.53
2000-10-22,296,8.45,6.4,369.4,22.4,0.6
2000-10-23,297,8.57,9.6,267.4,26.7,0.78
2000-10-24,298,12.48,0.0,330.6,23.5,0.71
2000-10-25,299,10.95,10.5,394.6,22.3,0.62
2000-10-26,300,10.97,0.0,214.0,22.7,0.73
2000-10-27,301,11.04,3.1,284.6,24.9,0.85
2000-10-28,302,11.54,14.2,250.5,24.2,0.54
2000-10-29,303,11.3,6.3,254.8,23.4,0.7
2000-10-30,304,11.19,3.3,210.1,25.0,0.76
2000-10-31,305,11.93,0.0,332.6,24.2,0.8
2000-11-01,306,11.88,8.1,84.7,25.8,0.66
2000-11-02,307,11.57,5.7,109.1,21.0,0.64
2000-11-03,308,11.41,0.0,113.0,20.7,0.66
2000-11-04,309,11.17,0.0,143.9,19.9,0.69
2000-11-05,310,10.61,0.0,146.7,23.4,0.8
2000-11-06,311,10.31,0.0,95.4,22.8,0.72
2000-11-07,312,9.94,82.6,138.9,21.3,0.54
2000-11-08,313,9.35,0.0,149.3,20.9,0.76
2000-11-09,314,9.12,0.0,106.1,24.9,0.84
2000-11-10,315,8.82,9.5,51.1,23.9,0.75
2000-11-11,316,8.64,4.6,127.9,24.7,0.79
2000-11-12,317,8.53,0.0,74.2,24.3,0.78
2000-11-13,318,8.4,15.1,67.6,19.3,0.47
2000-11-14,319,8.32,0.0,100.3,20.0,0.63
2000-11-15,320,8.19,0.0,158.5,20.6,0.79
2000-11-16,321,7.98,5.7,176.6,23.7,0.77
2000-11-17,322,7.53,6.3,75.4,23.8,0.75
2000-11-18,323,7.12,0.0,137.3,21.2,0.72
2000-11-19,324,6.83,0.0,95.5,22.6,0.77
2000-11-20,325,6.39,0.0,27.0,19.4,0.65
2000-11-21,326,6.17,0.0,117.4,21.4,0.77
2000-11-22,327,6.04,1.6,80.0,22.1,0.76
2000-11-23,328,5.92,0.0,179.7,21.7,0.76
2000-11-24,329,5.96,0.5,35.4,23.4,0.75
2000-11-25,330,5.61,2.0,71.9,23.0,0.88
2000-11-26,331,5.59,1.4,153.7,24.5,0.83
2000-11-27,332,5.53,0.0,172.7,24.6,0.89
2000-11-28,333,5.39,13.4,30.1,24.4,0.59
2000-11-29,334,5.29,0.0,81.2,21.6,0.78
2000-11-30,335,5.29,7.1,102.4,23.7,0.69
2000-12-01,336,5.56,0.0,180.0,19.7,0.63
2000-12-02,337,5.74,3.3,59.4,23.1,0.62
2000-12-03,338,5.89,8.3,112.3,22.8,0.55
2000-12-04,339,5.99,1.2,138.5,23.8,0.6
2000-12-05,340,5.96,0.0,75.3,23.1,0.73
2000-12-06,341,5.99,0.0,167.2,23.7,0.64
2000-12-07,342,6.11,9.0,33.7,20.8,0.41
2000-12-08,343,6.09,43.3,75.7,22.0,0.49
2000-12-09,344,6.26,19.2,48.4,19.1,0.35
2000-12-10,345,6.37,4.7,174.7,23.3,0.73
2000-12-11,346,6.21,0.0,182.2,23.7,0.68
2000-12-12,347,6.04,5.1,105.4,22.4,0.45
2000-12-13,348,6.07,4.0,184.5,21.0,0.5
2000-12-14,349,5.93,0.0,98.5,20.0,0.52
2000-12-15,350,5.72,0.0,124.5,22.6,0.71
2000-12-16,351,5.65,0.6,175.2,21.7,0.61
2000-12-17,352,5.65,0.0,165.1,20.6,0.54
2000-12-18,353,5.53,0.0,67.4,20.1,0.5
2000-12-19,354,5.53,0.0,82.2,20.2,0.59
2000-12-20,355,5.57,0.0,88.9,24.9,0.65
2000-12-21,356,5.56,0.0,129.6,21.6,0.54
2000-12-22,357,5.61,3.3,49.5,24.5,0.62
2000-12-23,358,5.53,2.9,105.7,24.6,0.66
2000-12-24,359,5.41,0.0,127.1,21.3,0.49
2000-12-25,360,5.18,0.0,171.9,21.7,0.55
2000-12-26,361,5.02,0.0,148.6,19.9,0.52
2000-12-27,362,4.91,0.0,158.4,24.0,0.66
2000-12-28,363,4.89,11.8,165.8,23.2,0.38
2000-12-29,364,4.72,0.0,209.4,23.3,0.54
2000-12-30,365,4.85,7.3,149.8,22.1,0.54
2000-12-31,366,4.71,9.7,196.6,22.4,0.48
2001-01-01,1,4.69,0.0,193.3,24.6,0.66
2001-01-02,2,4.59,0.0,179.3,21.3,0.5
2001-01-03,3,4.46,0.0,69.2,21.6,0.61
2001-01-04,4,4.29,0.0,102.7,25.8,0.75
2001-01-05,5,4.39,9.8,111.0,23.5,0.5
2001-01-06,6,4.51,15.6,121.1,22.4,0.33
2001-01-07,7,4.61,0.0,163.3,21.3,0.52
2001-01-08,8,4.71,0.0,151.3,25.2,0.71
2001-01-09,9,4.83,3.7,210.9,27.0,0.68
2001-01-10,10,4.83,0.0,143.1,24.3,0.57
2001-01-11,11,4.92,1.9,131.5,24.1,0.63
2001-01-12,12,4.91,0.0,106.5,23.6,0.68
2001-01-13,13,4.88,0.0,112.8,27.4,0.74
2001-01-14,14,5.04,0.0,88.3,23.5,0.55
2001-01-15,15,4.86,0.0,176.6,27.7,0.76
2001-01-16,16,4.7,3.3,69.2,26.7,0.69
2001-01-17,17,4.86,0.0,116.6,24.8,0.6
2001-01-18,18,4.71,0.0,127.8,22.4,0.71
2001-01-19,19,4.84,0.0,207.4,26.6,0.77
2001-01-20,20,4.98,0.0,30.8,24.9,0.74
2001-01-21,21,5.04,0.0,80.8,26.6,0.65
2001-01-22,22,5.26,0.0,149.3,23.9,0.58
2001-01-23,23,4.99,0.0,113.8,27.6,0.68
2001-01-24,24,4.93,0.0,141.8,24.7,0.73
2001-01-25,25,4.82,0.0,152.7,28.8,0.72
2001-01-26,26,4.68,6.4,210.1,28.1,0.58
2001-01-27,27,4.67,0.0,75.3,28.4,0.81
2001-01-28,28,4.6,0.0,169.3,26.7,0.72
2001-01-29,29,4.73,0.0,164.6,24.5,0.7
2001-01-30,30,4.64,0.0,148.8,28.6,0.74
2001-01-31,31,4.66,0.0,108.3,24.9,0.66
2001-02-01,32,4.82,0.0,153.3,25.8,0.7
2001-02-02,33,4.85,9.7,191.7,28.9,0.65
2001-02-03,34,5.3,14.2,145.7,27.5,0.52
2001-02-04,35,5.39,0.0,153.2,29.7,0.85
2001-02-05,36,5.51,0.0,133.2,25.8,0.69
2001-02-06,37,5.89,13.5,183.7,27.6,0.47
2001-02-07,38,6.08,36.6,43.0,30.6,0.59
2001-02-08,39,6.48,0.0,70.5,25.0,0.77
2001-02-09,40,6.6,12.0,156.6,28.5,0.61
2001-02-10,41,6.81,0.0,113.3,25.5,0.7
2001-02-11,42,6.84,42.5,49.8,29.5,0.61
2001-02-12,43,6.8,0.0,178.4,26.8,0.77
2001-02-13,44,6.75,13.9,79.3,28.0,0.52
2001-02-14,45,6.8,0.0,151.5,29.6,0.7
2001-02-15,46,6.74,0.0,70.5,30.2,0.82
2001-02-16,47,6.83,1.3,174.5,30.4,0.82
2001-02-17,48,7.02,0.0,145.2,30.0,0.79
2001-02-18,49,6.8,4.8,191.7,32.2,0.76
2001-02-19,50,6.85,0.0,116.4,31.1,0.85
2001-02-20,51,6.86,2.0,91.5,30.8,0.83
2001-02-21,52,6.61,0.0,107.0,30.1,0.76
2001-02-22,53,6.64,0.0,90.5,27.8,0.77
2001-02-23,54,6.67,0.0,103.6,31.5,0.88
2001-02-24,55,6.6,0.0,128.7,30.2,0.8
2001-02-25,56,6.79,0.0,165.7,27.8,0.69
2001-02-26,57,6.86,0.0,109.0,31.6,0.83
2001-02-27,58,6.97,0.0,117.1,33.5,0.82
2001-02-28,59,6.96,14.9,130.0,28.7,0.55
2001-03-01,60,7.18,0.0,146.8,31.2,1.12
2001-03-02,61,7.0,0.0,65.2,29.8,1.02
2001-03-03,62,6.84,7.4,159.7,29.9,0.91
2001-03-04,63,6.98,0.0,101.9,32.9,1.08
2001-03-05,64,6.94,0.0,116.9,30.8,1.11
2001-03-06,65,6.97,0.0,217.5,33.8,1.13
2001-03-07,66,7.05,0.0,136.3,34.3,1.14
2001-03-08,67,7.07,3.1,173.6,31.2,1.1
2001-03-09,68,6.97,0.0,68.9,35.7,1.09
2001-03-10,69,6.86,6.3,131.7,33.2,0.97
2001-03-11,70,6.85,34.2,68.7,34.0,0.75
2001-03-12,71,6.52,0.0,158.4,32.8,0.99
2001-03-13,72,6.21,0.0,159.0,36.4,1.18
2001-03-14,73,6.16,0.0,64.4,34.5,1.12
2001-03-15,74,6.16,16.9,181.5,32.1,0.66
2001-03-16,75,5.92,0.0,78.9,35.7,1.19
2001-03-17,76,5.9,0.0,114.6,32.8,1.03
2001-03-18,77,5.51,0.0,159.9,34.3,1.11
2001-03-19,78,5.31,8.2,27.0,31.6,0.98
2001-03-20,79,5.39,0.0,185.4,35.9,1.2
2001-03-21,80,5.03,5.1,187.9,33.9,0.93
2001-03-22,81,5.08,0.0,190.7,33.2,1.15
2001-03-23,82,5.03,0.0,53.1,38.1,1.32
2001-03-24,83,5.14,0.0,157.5,35.2,1.24
2001-03-25,84,5.22,0.0,185.6,36.9,1.17
2001-03-26,85,5.27,0.0,173.8,34.6,1.13
2001-03-27,86,5.38,0.0,58.6,33.3,1.19
2001-03-28,87,5.37,0.0,124.5,33.5,1.03
2001-03-29,88,5.35,0.0,135.0,38.9,1.23
2001-03-30,89,5.37,0.0,170.7,33.3,1.0
2001-03-31,90,5.47,5.5,74.2,37.0,1.06
2001-04-01,91,5.65,16.4,189.8,36.5,0.76
2001-04-02,92,5.7,3.0,168.8,39.2,1.26
2001-04-03,93,5.88,0.0,102.5,36.9,1.3
2001-04-04,94,6.09,0.7,81.4,34.7,1.13
2001-04-05,95,6.04,0.0,184.8,36.1,1.26
2001-04-06,96,6.11,0.0,78.0,38.8,1.22
2001-04-07,97,6.29,0.0,104.8,36.3,1.18
2001-04-08,98,6.14,12.3,141.5,34.3,0.78
2001-04-09,99,6.3,0.0,169.5,39.8,1.36
2001-04-10,100,6.33,4.3,106.5,40.0,1.25
2001-04-11,101,6.62,0.0,208.7,38.2,1.18
2001-04-12,102,6.64,36.6,201.2,40.0,0.94
2001-04-13,103,6.58,0.0,52.3,35.1,1.07
2001-04-14,104,6.69,5.9,184.4,37.3,1.01
2001-04-15,105,6.65,0.0,177.8,39.2,1.27
2001-04-16,106,6.6,0.0,174.1,37.8,1.23
2001-04-17,107,6.47,2.1,90.6,38.7,1.33
2001-04-18,108,6.31,6.6,192.4,40.0,1.14
2001-04-19,109,6.22,11.1,112.7,38.4,0.78
2001-04-20,110,6.07,0.0,122.1,36.6,1.13
2001-04-21,111,6.11,0.0,108.2,37.4,1.2
2001-04-22,112,6.02,2.5,158.6,39.5,1.31
2001-04-23,113,5.98,0.0,133.9,37.2,1.3
