date,dayofyear,water_level,rainfall,precipitation_sum,temperature_2m_max,et0_fao_evapotranspiration
2000-04-25,116,3.11,0.0,168.3,37.7,1.14
2000-04-26,117,3.2,0.0,148.4,38.0,1.3
2000-04-27,118,3.26,0.0,111.7,40.0,1.31
2000-04-28,119,3.39,0.0,201.0,40.0,1.38
2000-04-29,120,3.46,0.0,156.0,40.0,1.39
2000-04-30,121,3.61,0.0,118.4,38.3,1.22
2000-05-01,122,3.96,23.9,374.2,40.0,0.97
2000-05-02,123,4.16,0.0,181.4,38.5,1.34
2000-05-03,124,4.46,0.0,298.3,40.0,1.23
2000-05-04,125,4.75,0.6,250.1,40.0,1.25
2000-05-05,126,4.99,0.0,344.2,40.0,1.37
2000-05-06,127,5.16,0.0,257.4,40.0,1.28
2000-05-07,128,5.29,12.9,272.9,40.0,0.93
2000-05-08,129,5.4,10.8,379.5,38.1,0.93
2000-05-09,130,5.3,0.0,308.4,38.6,1.25
2000-05-10,131,5.43,0.0,238.0,40.0,1.35
2000-05-11,132,5.38,8.9,325.5,40.0,1.02
2000-05-12,133,5.48,5.9,163.3,40.0,1.03
2000-05-13,134,5.67,28.5,207.9,40.0,1.0
2000-05-14,135,5.75,0.0,203.6,40.0,1.36
2000-05-15,136,6.05,84.1,347.9,40.0,0.85
2000-05-16,137,6.34,9.3,253.5,39.9,1.08
2000-05-17,138,6.38,0.0,258.5,40.0,1.22
2000-05-18,139,6.27,15.9,300.2,40.0,0.98
2000-05-19,140,6.16,0.0,283.7,38.6,1.35
2000-05-20,141,6.0,0.7,154.6,40.0,1.21
2000-05-21,142,5.81,4.3,225.9,38.9,1.19
2000-05-22,143,5.67,0.0,219.4,40.0,1.31
2000-05-23,144,5.58,14.6,261.2,40.0,0.82
2000-05-24,145,5.5,9.7,335.3,40.0,1.09
2000-05-25,146,5.61,0.0,302.8,40.0,1.39
2000-05-26,147,5.47,19.3,373.4,39.6,0.86
2000-05-27,148,5.63,0.0,219.4,40.0,1.34
2000-05-28,149,5.56,17.2,196.5,40.0,0.94
2000-05-29,150,5.61,6.6,243.2,40.0,1.19
2000-05-30,151,5.73,0.0,198.5,38.7,1.24
2000-05-31,152,5.89,13.7,273.4,40.0,0.88
2000-06-01,153,6.1,8.5,339.4,40.0,1.31
2000-06-02,154,6.3,9.3,250.9,40.0,1.25
2000-06-03,155,6.57,6.0,287.1,40.0,1.23
2000-06-04,156,6.74,11.7,143.5,39.5,1.03
2000-06-05,157,6.9,5.0,294.6,40.0,1.51
2000-06-06,158,7.12,0.0,232.6,40.0,1.57
2000-06-07,159,7.39,0.4,169.5,40.0,1.52
2000-06-08,160,7.48,0.0,384.8,40.0,1.5
2000-06-09,161,7.36,0.0,404.1,40.0,1.58
2000-06-10,162,7.26,8.1,266.0,40.0,1.39
2000-06-11,163,7.13,0.0,241.0,40.0,1.57
2000-06-12,164,7.13,0.0,224.4,40.0,1.54
2000-06-13,165,7.04,8.1,265.4,38.7,1.22
2000-06-14,166,6.78,5.5,318.9,39.8,1.35
2000-06-15,167,6.8,1.1,208.3,40.0,1.49
2000-06-16,168,6.68,0.0,200.1,40.0,1.65
2000-06-17,169,6.62,34.4,263.4,40.0,1.12
2000-06-18,170,6.38,7.0,307.0,38.3,1.27
2000-06-19,171,6.21,0.7,222.4,40.0,1.66
2000-06-20,172,6.25,13.6,368.5,39.2,1.1
2000-06-21,173,6.31,0.0,308.1,38.5,1.43
2000-06-22,174,6.35,10.8,180.2,40.0,1.1
2000-06-23,175,6.46,0.0,138.6,40.0,1.57
2000-06-24,176,6.59,0.0,379.6,38.5,1.53
2000-06-25,177,6.49,0.0,362.2,40.0,1.61
2000-06-26,178,6.38,0.0,345.8,40.0,1.64
2000-06-27,179,6.08,0.0,341.7,40.0,1.58
2000-06-28,180,5.95,0.0,355.7,39.2,1.58
2000-06-29,181,5.87,5.0,281.0,40.0,1.64
2000-06-30,182,5.85,0.0,269.7,38.2,1.43
2000-07-01,183,6.01,0.0,464.8,38.9,1.5
2000-07-02,184,6.0,36.9,261.2,39.1,1.05
2000-07-03,185,6.2,20.9,473.6,40.0,1.18
2000-07-04,186,6.39,13.5,247.3,40.0,1.05
2000-07-05,187,6.75,2.0,294.3,37.4,1.5
2000-07-06,188,7.08,0.0,458.8,39.4,1.54
2000-07-07,189,7.35,14.6,309.6,39.6,1.18
2000-07-08,190,7.45,1.0,278.7,38.7,1.51
2000-07-09,191,7.44,5.7,211.0,40.0,1.41
2000-07-10,192,7.41,11.7,319.2,37.9,1.13
2000-07-11,193,7.22,16.3,407.7,38.3,1.06
2000-07-12,194,7.39,0.0,196.6,39.8,1.54
2000-07-13,195,7.37,6.1,207.7,37.9,1.23
2000-07-14,196,7.67,68.1,315.2,38.9,1.05
2000-07-15,197,7.93,5.8,253.1,40.0,1.27
2000-07-16,198,8.15,44.2,388.4,37.6,1.07
2000-07-17,199,9.75,52.9,298.1,38.8,0.97
2000-07-18,200,9.16,1.1,419.0,38.2,1.46
2000-07-19,201,9.23,2.3,222.9,36.4,1.47
2000-07-20,202,9.3,15.7,294.6,35.7,1.01
2000-07-21,203,9.46,3.0,365.9,40.0,1.48
2000-07-22,204,9.14,1.3,275.7,36.5,1.34
2000-07-23,205,8.76,3.7,261.8,38.0,1.53
2000-07-24,206,8.49,4.7,382.1,39.5,1.55
2000-07-25,207,8.22,1.3,243.8,39.6,1.5
2000-07-26,208,8.13,10.8,276.2,35.4,1.04
2000-07-27,209,7.98,3.9,215.0,35.9,1.48
2000-07-28,210,7.84,14.0,268.7,39.6,1.01
2000-07-29,211,7.68,0.0,201.3,37.2,1.41
2000-07-30,212,7.51,3.5,216.8,36.1,1.44
2000-07-31,213,7.25,5.3,444.7,39.8,1.37
2000-08-01,214,7.14,14.5,391.4,38.7,1.15
2000-08-02,215,7.08,5.3,366.6,33.8,1.1
2000-08-03,216,6.91,17.2,383.8,35.4,0.91
2000-08-04,217,6.98,53.2,368.8,37.2,0.96
2000-08-05,218,6.96,12.1,336.1,38.9,0.99
2000-08-06,219,7.02,0.6,351.5,38.9,1.54
2000-08-07,220,7.01,0.0,414.4,36.7,1.37
2000-08-08,221,7.07,0.0,497.2,38.0,1.54
2000-08-09,222,7.22,6.9,432.4,35.1,1.16
2000-08-10,223,7.33,1.9,460.8,35.8,1.47
2000-08-11,224,7.43,17.4,219.6,37.8,1.08
2000-08-12,225,7.49,12.9,421.8,35.5,0.89
2000-08-13,226,7.4,0.0,339.2,35.1,1.29
2000-08-14,227,7.45,0.0,389.2,35.0,1.43
2000-08-15,228,7.36,0.0,411.5,35.4,1.44
2000-08-16,229,7.38,46.5,292.4,33.0,0.87
2000-08-17,230,7.43,1.9,476.4,36.8,1.43
2000-08-18,231,7.26,14.0,429.1,31.8,0.85
2000-08-19,232,7.31,4.2,276.9,32.1,1.23
2000-08-20,233,7.2,3.9,422.3,36.4,1.52
2000-08-21,234,7.11,90.4,375.3,32.6,0.94
2000-08-22,235,7.29,8.8,304.7,32.9,1.08
2000-08-23,236,7.35,0.0,367.1,32.4,1.36
2000-08-24,237,7.54,0.0,331.7,32.4,1.21
2000-08-25,238,9.75,38.0,266.2,36.1,0.93
2000-08-26,239,8.91,0.0,425.9,33.1,1.24
2000-08-27,240,9.06,15.7,341.6,31.7,0.87
2000-08-28,241,9.09,7.4,292.7,33.7,1.21
2000-08-29,242,9.05,0.0,465.0,35.2,1.29
2000-08-30,243,8.88,0.0,273.0,30.6,1.21
2000-08-31,244,8.62,12.6,396.9,32.6,0.99
2000-09-01,245,8.5,0.0,247.7,33.8,1.13
2000-09-02,246,8.49,0.0,469.3,32.2,1.07
2000-09-03,247,8.43,26.9,391.4,32.5,0.69
2000-09-04,248,8.43,7.9,196.3,33.5,0.99
2000-09-05,249,8.41,10.0,302.1,30.4,0.79
2000-09-06,250,8.37,6.0,330.5,31.2,0.91
2000-09-07,251,8.31,12.5,323.3,30.1,0.8
2000-09-08,252,8.34,13.9,239.4,31.7,0.67
2000-09-09,253,8.15,0.0,341.2,30.7,0.93
2000-09-10,254,8.1,57.5,304.2,31.8,0.8
2000-09-11,255,8.01,0.0,467.5,31.1,1.0
2000-09-12,256,7.72,6.3,282.8,32.3,1.0
2000-09-13,257,7.64,13.1,350.1,28.3,0.68
2000-09-14,258,7.68,85.5,280.8,27.7,0.57
2000-09-15,259,7.48,2.6,453.4,29.9,1.09
2000-09-16,260,7.37,0.0,264.0,28.3,0.86
2000-09-17,261,7.32,10.1,474.9,27.4,0.73
2000-09-18,262,7.14,12.1,315.7,30.2,0.75
2000-09-19,263,6.91,7.4,417.6,28.4,0.84
2000-09-20,264,7.13,2.9,239.4,31.0,1.04
2000-09-21,265,7.31,4.8,329.9,30.5,0.97
2000-09-22,266,7.54,0.2,291.8,27.3,0.83
2000-09-23,267,9.75,8.1,479.8,31.1,0.89
2000-09-24,268,8.98,14.7,241.7,26.6,0.69
2000-09-25,269,9.22,4.1,302.4,29.7,1.04
2000-09-26,270,9.42,7.4,481.4,29.0,0.87
2000-09-27,271,9.6,1.7,315.7,30.4,0.93
2000-09-28,272,9.48,19.1,221.0,27.0,0.73
2000-09-29,273,9.24,0.0,283.8,27.9,0.85
2000-09-30,274,9.2,5.2,481.1,30.6,0.78
2000-10-01,275,8.92,9.8,326.6,25.1,0.73
2000-10-02,276,8.83,4.6,201.7,28.1,1.01
2000-10-03,277,8.74,0.0,298.7,24.8,0.89
2000-10-04,278,8.53,4.9,362.7,27.2,0.84
2000-10-05,279,8.39,3.1,279.0,27.9,0.93
2000-10-06,280,8.24,0.2,328.3,25.4,0.86
2000-10-07,281,8.2,0.0,224.7,27.4,0.94
2000-10-08,282,8.06,2.1,399.8,24.7,0.86
2000-10-09,283,7.99,55.7,412.0,27.9,0.73
2000-10-10,284,8.15,0.7,456.2,26.3,0.95
2000-10-11,285,8.09,0.0,256.8,24.7,0.89
2000-10-12,286,7.95,1.0,507.7,25.6,0.79
2000-10-13,287,7.73,1.1,370.4,28.1,1.03
2000-10-14,288,7.51,27.1,431.7,23.8,0.53
2000-10-15,289,7.11,6.2,418.2,27.5,0.7
2000-10-16,290,6.77,2.1,237.7,25.9,0.96
2000-10-17,291,6.51,4.4,285.7,23.2,0.81
2000-10-18,292,6.11,8.8,232.3,22.7,0.61
2000-10-19,293,5.99,12.3,392.2,23.8,0.51
2000-10-20,294,5.89,0.0,189.4,23.8,0.91
2000-10-21,295,6.0,1.6,239.4,26.4,0.92
2000-10-22,296,6.21,0.0,419.4,24.3,0.85
2000-10-23,297,6.25,0.0,347.4,27.0,0.82
2000-10-24,298,6.45,2.2,228.7,24.9,0.88
2000-10-25,299,6.5,11.4,285.7,24.9,0.66
2000-10-26,300,6.53,3.3,432.7,23.8,0.78
2000-10-27,301,6.82,9.4,460.7,26.3,0.73
2000-10-28,302,6.86,0.0,221.2,23.3,0.79
2000-10-29,303,6.88,16.1,305.0,24.8,0.62
2000-10-30,304,7.15,10.4,260.6,21.9,0.58
2000-10-31,305,7.11,5.9,322.7,22.2,0.57
2000-11-01,306,7.21,38.4,204.0,24.7,0.51
2000-11-02,307,7.12,64.4,79.0,26.4,0.58
2000-11-03,308,7.07,46.4,121.0,21.7,0.62
2000-11-04,309,7.06,0.0,68.7,23.5,0.81
2000-11-05,310,6.96,3.3,102.8,21.3,0.78
2000-11-06,311,6.97,0.0,141.0,25.0,0.94
2000-11-07,312,6.74,0.0,133.0,23.1,0.78
2000-11-08,313,6.53,0.0,165.3,21.2,0.68
2000-11-09,314,6.24,0.0,74.5,21.7,0.76
2000-11-10,315,6.08,0.0,32.1,23.6,0.74
2000-11-11,316,6.01,0.1,83.3,20.9,0.81
2000-11-12,317,5.87,0.0,136.0,21.5,0.72
2000-11-13,318,5.81,0.0,189.4,23.9,0.81
2000-11-14,319,5.58,0.0,126.1,25.9,0.83
2000-11-15,320,5.43,0.0,146.5,22.2,0.85
2000-11-16,321,5.41,0.0,78.4,21.9,0.68
2000-11-17,322,5.2,9.5,187.7,24.2,0.71
2000-11-18,323,5.02,0.0,177.3,21.4,0.77
2000-11-19,324,4.89,0.0,149.9,22.9,0.81
2000-11-20,325,4.71,0.0,163.7,25.0,0.88
2000-11-21,326,4.31,0.0,137.1,24.7,0.81
2000-11-22,327,4.3,0.0,151.3,20.7,0.67
2000-11-23,328,4.21,0.0,172.8,25.1,0.76
2000-11-24,329,3.97,0.0,77.2,20.6,0.74
2000-11-25,330,4.22,29.2,143.3,20.2,0.48
2000-11-26,331,4.27,0.0,177.2,23.3,0.8
2000-11-27,332,4.3,0.0,112.4,24.2,0.87
2000-11-28,333,4.47,0.0,97.2,21.6,0.81
2000-11-29,334,4.48,0.0,182.2,21.4,0.68
2000-11-30,335,4.42,0.0,117.7,25.1,0.88
2000-12-01,336,4.36,11.3,150.6,24.1,0.39
2000-12-02,337,4.35,0.0,115.5,22.0,0.61
2000-12-03,338,4.37,0.0,58.6,19.9,0.52
2000-12-04,339,4.42,0.0,91.2,24.7,0.69
2000-12-05,340,4.4,0.0,112.2,22.1,0.54
2000-12-06,341,4.44,0.0,193.7,20.0,0.46
2000-12-07,342,4.55,34.5,95.8,25.3,0.57
2000-12-08,343,4.68,0.0,124.5,19.9,0.51
2000-12-09,344,4.63,0.0,77.9,23.3,0.65
2000-12-10,345,4.54,0.0,135.7,25.0,0.74
2000-12-11,346,4.67,0.0,141.4,25.5,0.65
2000-12-12,347,4.69,0.6,169.3,22.0,0.61
2000-12-13,348,4.63,0.0,165.6,24.4,0.57
2000-12-14,349,4.8,2.9,160.6,21.9,0.55
2000-12-15,350,4.91,0.0,151.1,22.5,0.58
2000-12-16,351,4.99,0.0,46.4,20.7,0.48
2000-12-17,352,4.91,0.0,155.3,22.5,0.56
2000-12-18,353,4.84,0.0,162.3,25.8,0.6
2000-12-19,354,4.81,0.0,97.5,23.4,0.71
2000-12-20,355,4.71,0.0,91.2,20.6,0.6
2000-12-21,356,4.72,0.0,142.8,25.0,0.77
2000-12-22,357,4.54,0.0,99.6,20.3,0.5
2000-12-23,358,4.42,0.0,122.2,25.5,0.78
2000-12-24,359,4.47,0.0,111.9,21.9,0.57
2000-12-25,360,4.4,52.2,175.0,25.9,0.5
2000-12-26,361,4.34,0.0,187.6,24.4,0.6
2000-12-27,362,4.39,0.0,205.6,22.5,0.71
2000-12-28,363,4.43,4.2,190.9,24.2,0.58
2000-12-29,364,4.6,0.0,162.0,24.2,0.64
2000-12-30,365,4.72,10.0,91.0,21.8,0.56
2000-12-31,366,4.74,0.0,101.3,23.7,0.68
2001-01-01,1,4.86,9.1,174.4,26.4,0.59
2001-01-02,2,4.75,0.0,81.7,27.1,0.64
2001-01-03,3,4.71,5.7,78.1,21.7,0.5
2001-01-04,4,4.79,1.5,181.8,22.1,0.69
2001-01-05,5,4.68,0.0,75.5,25.8,0.66
2001-01-06,6,4.67,6.5,92.7,26.1,0.55
2001-01-07,7,4.65,0.1,193.5,26.5,0.8
2001-01-08,8,4.74,9.0,167.4,27.6,0.61
2001-01-09,9,4.76,0.0,125.9,22.3,0.59
2001-01-10,10,4.73,5.1,140.5,27.9,0.68
2001-01-11,11,4.75,26.9,110.0,27.8,0.47
2001-01-12,12,4.78,0.0,136.5,25.5,0.76
2001-01-13,13,4.64,0.0,74.9,25.1,0.76
2001-01-14,14,4.53,0.0,154.8,25.3,0.73
2001-01-15,15,4.48,1.0,156.1,27.0,0.67
2001-01-16,16,4.35,2.6,108.3,25.2,0.63
2001-01-17,17,4.32,0.0,91.9,25.0,0.61
2001-01-18,18,4.35,0.0,157.9,28.9,0.77
2001-01-19,19,4.33,15.3,116.1,25.7,0.55
2001-01-20,20,4.29,0.0,110.6,24.9,0.6
2001-01-21,21,4.22,0.0,49.2,26.8,0.76
2001-01-22,22,4.19,0.0,172.3,26.1,0.76
2001-01-23,23,4.19,3.7,88.2,26.3,0.79
2001-01-24,24,4.18,0.0,146.1,24.4,0.75
2001-01-25,25,4.21,0.0,72.6,26.1,0.68
2001-01-26,26,4.4,8.6,71.3,25.5,0.53
2001-01-27,27,4.33,0.0,172.3,27.2,0.73
2001-01-28,28,4.41,0.0,223.1,29.4,0.71
2001-01-29,29,4.25,2.4,203.5,26.5,0.63
2001-01-30,30,4.21,5.1,74.2,30.5,0.69
2001-01-31,31,4.17,0.0,91.7,26.7,0.75
2001-02-01,32,4.1,0.0,212.2,27.4,0.71
2001-02-02,33,4.28,11.5,223.6,26.2,0.41
2001-02-03,34,4.21,13.2,53.6,30.3,0.56
2001-02-04,35,4.26,0.0,62.5,31.3,0.77
2001-02-05,36,4.51,10.7,119.4,29.9,0.51
2001-02-06,37,4.49,0.0,140.7,29.4,0.88
2001-02-07,38,4.62,11.2,182.3,27.7,0.46
2001-02-08,39,4.68,46.7,106.8,27.8,0.43
2001-02-09,40,4.68,0.0,127.0,27.5,0.72
2001-02-10,41,4.69,0.0,68.0,28.1,0.8
2001-02-11,42,4.7,2.6,154.8,26.5,0.74
2001-02-12,43,4.64,2.7,193.5,29.7,0.77
2001-02-13,44,4.77,73.2,60.1,32.0,0.52
2001-02-14,45,4.7,0.7,208.4,27.9,0.77
2001-02-15,46,4.68,11.2,202.6,30.4,0.53
2001-02-16,47,4.62,0.0,56.9,31.1,0.91
2001-02-17,48,4.66,0.0,81.1,28.1,0.71
2001-02-18,49,4.58,3.5,83.1,32.5,0.78
2001-02-19,50,4.74,0.0,150.4,30.2,0.76
2001-02-20,51,4.63,0.0,82.2,31.9,0.76
2001-02-21,52,4.49,0.0,183.1,30.0,0.82
2001-02-22,53,4.53,0.0,187.5,33.8,0.9
2001-02-23,54,4.49,14.2,164.6,31.6,0.5
2001-02-24,55,4.37,0.0,90.1,30.0,0.83
2001-02-25,56,4.41,11.5,171.4,30.4,0.48
2001-02-26,57,4.48,0.0,177.6,31.8,0.8
2001-02-27,58,4.56,0.0,91.9,32.5,0.82
2001-02-28,59,4.72,0.0,167.2,31.9,0.94
2001-03-01,60,4.96,0.0,147.1,33.6,1.04
2001-03-02,61,5.12,8.7,78.5,32.8,0.85
2001-03-03,62,5.16,0.0,103.7,32.0,1.1
2001-03-04,63,5.02,3.9,95.0,31.7,1.0
2001-03-05,64,5.05,30.4,56.5,31.5,0.81
2001-03-06,65,5.09,0.0,187.1,35.5,1.2
2001-03-07,66,4.96,5.0,115.2,30.8,1.1
2001-03-08,67,4.98,6.4,219.2,34.8,0.95
2001-03-09,68,4.99,14.3,185.6,32.5,0.7
2001-03-10,69,4.85,0.0,195.1,33.1,1.03
2001-03-11,70,4.82,1.6,102.0,33.2,1.01
2001-03-12,71,4.82,11.6,93.2,34.0,0.71
2001-03-13,72,4.95,0.0,148.6,33.5,1.11
2001-03-14,73,4.97,12.8,39.8,35.1,0.81
2001-03-15,74,5.07,0.0,194.9,33.9,1.13
2001-03-16,75,5.08,18.5,42.0,34.0,0.84
2001-03-17,76,5.11,0.7,158.9,32.3,1.08
2001-03-18,77,5.24,8.1,111.3,33.6,1.0
2001-03-19,78,5.23,3.9,153.5,36.1,1.12
2001-03-20,79,5.32,11.0,202.5,37.3,0.86
2001-03-21,80,5.24,0.0,120.8,36.5,1.1
2001-03-22,81,4.95,0.0,103.4,38.5,1.35
2001-03-23,82,4.74,0.0,157.1,33.7,1.04
2001-03-24,83,4.62,0.0,154.9,36.1,1.15
2001-03-25,84,4.45,0.0,71.8,37.7,1.17
2001-03-26,85,4.14,0.0,122.1,35.9,1.08
2001-03-27,86,4.11,0.0,117.7,39.5,1.22
2001-03-28,87,4.05,0.0,213.0,37.2,1.16
2001-03-29,88,3.99,7.2,154.0,39.6,1.1
2001-03-30,89,4.01,12.2,131.0,35.6,0.82
2001-03-31,90,4.11,1.7,154.3,38.7,1.28
2001-04-01,91,4.15,0.0,69.2,37.6,1.28
2001-04-02,92,4.24,2.1,182.7,39.0,1.31
2001-04-03,93,4.36,0.0,127.9,38.2,1.29
2001-04-04,94,4.52,0.0,99.9,35.2,1.15
2001-04-05,95,4.5,7.4,161.2,40.0,1.03
2001-04-06,96,4.56,6.1,140.0,39.9,1.03
2001-04-07,97,4.62,0.0,137.4,40.0,1.29
2001-04-08,98,4.64,0.0,81.5,36.8,1.18
2001-04-09,99,4.63,0.0,64.2,35.4,1.16
2001-04-10,100,4.44,0.0,152.1,38.4,1.17
2001-04-11,101,4.57,0.0,131.2,38.0,1.21
2001-04-12,102,4.47,7.5,173.4,40.0,1.06
2001-04-13,103,4.47,0.4,115.1,39.0,1.3
2001-04-14,104,4.6,0.0,70.0,37.1,1.28
2001-04-15,105,4.45,0.0,156.5,38.5,1.17
2001-04-16,106,4.53,0.0,191.9,40.0,1.33
2001-04-17,107,4.61,3.2,124.1,39.7,1.32
2001-04-18,108,4.66,8.9,62.4,40.0,1.14
2001-04-19,109,4.72,0.0,159.8,39.7,1.29
2001-04-20,110,4.72,0.0,137.2,37.7,1.24
2001-04-21,111,4.59,0.0,92.6,37.2,1.12
2001-04-22,112,4.22,0.0,85.8,40.0,1.36
2001-04-23,113,4.12,8.8,142.9,36.8,1.02
