date,dayofyear,water_level,rainfall,precipitation_sum,temperature_2m_max,et0_fao_evapotranspiration
2000-07-29,211,1.8,21.8,190.9,32.2,0.8
2000-07-30,212,2.03,24.8,273.2,31.5,0.68
2000-07-31,213,2.11,6.4,133.4,33.2,0.95
2000-08-01,214,2.24,11.8,346.3,33.3,0.8
2000-08-02,215,2.25,0.0,253.6,34.3,1.03
2000-08-03,216,2.45,22.7,245.3,29.7,0.64
2000-08-04,217,2.46,0.0,299.1,32.1,1.13
2000-08-05,218,2.45,0.0,214.8,31.4,1.08
2000-08-06,219,2.59,8.7,384.0,32.5,0.82
2000-08-07,220,2.63,0.0,241.3,33.2,1.12
2000-08-08,221,2.79,16.7,290.4,30.7,0.76
2000-08-09,222,3.04,36.9,324.8,28.8,0.77
2000-08-10,223,3.05,0.0,375.4,31.1,1.12
2000-08-11,224,3.15,22.5,218.6,34.0,0.78
2000-08-12,225,3.17,7.4,381.4,34.2,0.95
2000-08-13,226,3.09,0.0,232.7,33.8,1.02
2000-08-14,227,3.01,55.4,355.3,33.7,0.71
2000-08-15,228,3.06,13.2,244.4,29.5,0.6
2000-08-16,229,3.03,0.0,378.0,29.4,0.91
2000-08-17,230,3.04,5.2,239.3,29.2,0.87
2000-08-18,231,3.09,9.2,276.5,31.2,0.92
2000-08-19,232,3.08,0.0,322.1,31.4,1.02
2000-08-20,233,3.82,15.9,360.3,34.9,0.85
2000-08-21,234,4.06,35.1,276.1,34.2,0.86
2000-08-22,235,4.45,9.3,230.5,34.9,1.07
2000-08-23,236,4.6,0.0,375.4,30.4,0.96
2000-08-24,237,4.72,27.3,313.4,28.3,0.62
2000-08-25,238,4.73,28.7,260.3,34.1,0.87
2000-08-26,239,4.6,29.3,366.6,31.0,0.79
2000-08-27,240,4.47,15.8,251.8,28.8,0.73
2000-08-28,241,4.38,5.3,292.7,34.1,0.92
2000-08-29,242,4.26,35.5,280.8,30.1,0.66
2000-08-30,243,4.22,35.4,247.4,33.8,0.8
2000-08-31,244,4.02,38.6,255.5,28.5,0.7
2000-09-01,245,3.83,0.0,336.4,32.4,0.97
2000-09-02,246,3.76,9.2,361.7,32.1,0.89
2000-09-03,247,3.72,29.7,384.4,34.4,0.78
2000-09-04,248,3.54,0.0,226.7,31.0,1.03
2000-09-05,249,3.44,0.0,334.2,30.2,0.99
2000-09-06,250,3.53,15.7,208.0,28.6,0.74
2000-09-07,251,3.37,0.0,278.1,29.5,0.98
2000-09-08,252,3.28,0.0,235.1,28.3,1.02
2000-09-09,253,3.28,0.0,299.3,28.7,1.04
2000-09-10,254,3.34,22.4,354.7,31.6,0.79
2000-09-11,255,3.29,0.0,200.8,28.9,0.93
2000-09-12,256,3.21,0.0,361.1,29.9,1.01
2000-09-13,257,3.07,0.0,277.9,34.5,1.18
2000-09-14,258,3.06,29.2,396.6,30.0,0.72
2000-09-15,259,3.1,25.8,292.9,34.1,0.81
2000-09-16,260,2.96,0.0,259.7,32.1,1.12
2000-09-17,261,2.8,0.0,389.2,34.5,1.18
2000-09-18,262,2.75,0.0,309.8,28.2,0.98
2000-09-19,263,2.81,39.9,207.2,29.6,0.75
2000-09-20,264,3.04,0.0,353.8,33.5,1.02
2000-09-21,265,2.93,0.0,330.4,31.8,1.14
2000-09-22,266,2.87,5.8,387.3,28.5,0.79
2000-09-23,267,3.08,29.0,261.0,34.2,0.77
2000-09-24,268,3.15,34.5,208.9,30.9,0.78
2000-09-25,269,3.14,37.3,355.8,30.7,0.66
2000-09-26,270,3.12,34.1,290.4,34.2,0.79
2000-09-27,271,3.07,0.0,352.9,32.9,1.11
2000-09-28,272,3.08,24.1,322.6,31.5,0.73
2000-09-29,273,3.02,0.0,280.1,33.0,1.07
2000-09-30,274,3.04,16.1,217.3,32.7,0.69
2000-10-01,275,3.18,39.0,347.9,27.9,0.61
2000-10-02,276,3.16,28.5,327.0,28.9,0.63
2000-10-03,277,3.19,16.0,363.7,26.4,0.55
2000-10-04,278,3.21,38.8,289.1,28.4,0.76
2000-10-05,279,3.25,0.0,203.4,26.7,0.96
2000-10-06,280,3.34,36.4,379.0,29.9,0.78
2000-10-07,281,3.25,0.0,327.5,28.4,0.95
2000-10-08,282,3.29,88.0,318.8,25.5,0.67
2000-10-09,283,3.4,34.0,297.9,29.8,0.7
2000-10-10,284,3.44,17.4,348.0,27.5,0.66
2000-10-11,285,3.35,0.0,226.7,26.7,0.81
2000-10-12,286,3.42,18.9,277.2,27.4,0.69
2000-10-13,287,3.38,5.5,322.0,25.3,0.79
2000-10-14,288,3.35,5.6,380.3,29.8,0.86
2000-10-15,289,3.35,36.6,300.2,27.3,0.6
2000-10-16,290,3.29,16.8,232.6,26.3,0.62
2000-10-17,291,3.29,0.0,289.2,26.6,0.83
2000-10-18,292,3.13,0.0,324.2,26.0,0.89
2000-10-19,293,3.04,23.4,249.1,27.3,0.64
2000-10-20,294,2.93,25.3,260.6,29.3,0.62
2000-10-21,295,2.73,0.0,219.3,28.3,1.0
2000-10-22,296,2.6,0.0,272.4,29.2,0.98
2000-10-23,297,2.55,9.9,236.5,25.8,0.73
2000-10-24,298,2.5,11.6,235.6,29.4,0.7
2000-10-25,299,2.4,0.0,395.3,29.2,1.02
2000-10-26,300,2.49,22.6,201.0,30.0,0.65
2000-10-27,301,2.5,0.0,325.3,29.6,1.04
2000-10-28,302,2.39,0.0,271.2,25.8,0.92
2000-10-29,303,2.55,17.8,248.0,28.6,0.68
2000-10-30,304,2.75,94.6,355.0,26.1,0.65
2000-10-31,305,2.75,0.0,397.1,26.9,0.92
2000-11-01,306,2.72,14.4,176.5,25.3,0.68
2000-11-02,307,2.72,16.8,145.0,27.5,0.68
2000-11-03,308,2.77,0.0,259.6,28.9,0.94
2000-11-04,309,2.78,0.0,242.5,26.3,0.91
2000-11-05,310,2.85,5.3,126.1,28.5,0.8
2000-11-06,311,3.94,0.0,107.4,26.4,0.89
2000-11-07,312,4.14,12.1,199.6,27.0,0.59
2000-11-08,313,4.43,0.0,296.0,25.2,0.95
2000-11-09,314,4.39,0.0,196.4,28.6,1.0
2000-11-10,315,4.46,18.5,168.9,29.0,0.77
2000-11-11,316,4.32,0.0,221.4,29.5,0.99
2000-11-12,317,4.35,23.9,152.6,28.2,0.64
2000-11-13,318,4.24,19.6,129.7,25.5,0.52
2000-11-14,319,4.06,0.0,136.0,26.9,0.99
2000-11-15,320,3.89,12.3,228.3,28.3,0.58
2000-11-16,321,3.54,0.0,284.0,25.2,0.79
2000-11-17,322,3.38,14.1,192.0,25.5,0.53
2000-11-18,323,3.09,0.0,204.9,25.2,0.92
2000-11-19,324,2.74,0.0,143.6,25.8,0.84
2000-11-20,325,2.65,11.2,283.0,25.9,0.65
2000-11-21,326,2.36,0.0,182.4,29.8,0.94
2000-11-22,327,2.22,0.0,296.8,29.8,0.92
2000-11-23,328,2.08,9.1,160.6,27.4,0.88
2000-11-24,329,1.87,0.0,104.2,26.2,0.87
2000-11-25,330,1.77,0.0,299.1,29.7,1.0
2000-11-26,331,1.6,0.0,175.3,27.6,1.03
2000-11-27,332,1.56,0.0,187.8,26.4,0.96
2000-11-28,333,1.71,9.0,219.6,29.1,0.74
2000-11-29,334,1.76,0.0,200.6,25.6,0.81
2000-11-30,335,1.77,0.0,261.7,27.7,1.02
2000-12-01,336,1.7,0.0,64.2,27.0,0.86
2000-12-02,337,1.64,12.4,105.5,29.8,0.67
2000-12-03,338,1.52,0.0,138.4,27.1,1.0
2000-12-04,339,1.48,1.6,124.4,27.6,0.86
2000-12-05,340,1.48,0.0,66.9,26.9,0.97
2000-12-06,341,1.45,0.0,33.7,25.0,0.79
2000-12-07,342,1.55,0.0,142.8,29.3,0.96
2000-12-08,343,1.5,0.0,64.9,26.7,0.83
2000-12-09,344,1.36,0.0,89.0,26.0,0.83
2000-12-10,345,1.45,0.0,53.1,29.0,0.94
2000-12-11,346,1.48,0.0,57.6,27.9,0.89
2000-12-12,347,1.39,10.7,76.9,28.5,0.69
2000-12-13,348,1.38,0.0,69.2,28.8,1.01
2000-12-14,349,1.32,0.0,97.5,28.7,1.03
2000-12-15,350,1.26,10.7,45.8,26.1,0.55
2000-12-16,351,1.24,0.0,102.9,28.8,1.06
2000-12-17,352,1.28,0.0,107.8,27.1,0.88
2000-12-18,353,1.28,8.1,117.2,28.5,0.84
2000-12-19,354,1.35,6.4,123.7,25.3,0.66
2000-12-20,355,1.34,1.0,45.1,29.7,0.97
2000-12-21,356,1.33,0.0,129.8,26.7,0.94
2000-12-22,357,1.23,0.0,45.6,27.2,0.9
2000-12-23,358,1.05,0.0,40.1,25.0,0.93
2000-12-24,359,0.98,0.0,40.6,26.2,0.98
2000-12-25,360,0.8,0.0,107.5,25.9,0.79
2000-12-26,361,0.83,0.0,41.5,26.6,0.95
2000-12-27,362,0.85,0.0,85.7,27.7,0.84
2000-12-28,363,0.91,0.0,54.3,30.0,0.95
2000-12-29,364,0.95,0.0,129.4,26.0,0.87
2000-12-30,365,0.94,0.0,109.4,25.4,0.78
2000-12-31,366,0.96,0.0,131.5,28.3,0.99
2001-01-01,1,0.99,9.0,69.0,25.8,0.74
2001-01-02,2,1.0,0.0,94.2,29.5,0.9
2001-01-03,3,1.02,0.0,144.0,27.4,0.93
2001-01-04,4,0.96,1.0,143.3,26.2,0.83
2001-01-05,5,1.08,11.5,103.4,25.9,0.67
2001-01-06,6,1.14,7.1,43.0,29.3,0.85
2001-01-07,7,1.09,0.0,31.3,28.9,0.99
2001-01-08,8,1.08,0.0,35.4,27.5,0.97
2001-01-09,9,1.24,0.0,138.5,25.5,0.95
2001-01-10,10,1.34,9.3,101.7,25.6,0.77
2001-01-11,11,1.41,5.3,90.5,27.0,0.82
2001-01-12,12,1.47,0.0,54.6,26.6,0.92
2001-01-13,13,1.48,0.0,64.3,29.8,0.98
2001-01-14,14,1.39,5.4,117.3,25.6,0.66
2001-01-15,15,1.31,0.0,37.6,25.7,0.9
2001-01-16,16,1.2,0.0,37.2,28.9,1.01
2001-01-17,17,1.09,0.0,37.6,27.4,1.0
2001-01-18,18,0.95,0.0,112.5,29.4,0.93
2001-01-19,19,0.89,0.0,130.9,27.5,0.84
2001-01-20,20,0.91,0.0,78.6,29.9,1.0
2001-01-21,21,0.86,0.0,31.5,29.0,0.89
2001-01-22,22,0.77,0.0,107.8,27.5,0.92
2001-01-23,23,0.64,0.0,31.9,28.7,0.96
2001-01-24,24,0.68,0.0,97.9,29.3,0.89
2001-01-25,25,0.73,0.0,46.1,26.8,0.81
2001-01-26,26,0.73,0.0,58.7,29.6,1.08
2001-01-27,27,0.81,0.0,126.7,27.7,0.98
2001-01-28,28,0.73,0.0,138.6,28.9,0.96
2001-01-29,29,0.79,0.0,80.9,25.6,0.83
2001-01-30,30,0.82,0.0,92.8,28.4,1.05
2001-01-31,31,0.91,0.0,111.8,29.7,1.02
2001-02-01,32,0.98,0.0,99.2,29.1,1.06
2001-02-02,33,0.96,0.0,114.8,29.2,0.91
2001-02-03,34,0.99,0.0,116.6,26.2,0.98
2001-02-04,35,1.03,0.0,86.6,30.0,1.05
2001-02-05,36,1.03,0.0,124.4,25.6,0.89
2001-02-06,37,1.02,0.0,68.1,28.7,0.91
2001-02-07,38,1.02,0.0,134.2,27.2,0.84
2001-02-08,39,1.03,0.0,110.9,26.2,0.84
2001-02-09,40,1.11,0.0,103.6,29.5,0.92
2001-02-10,41,1.1,0.0,77.8,28.8,1.03
2001-02-11,42,1.16,0.0,40.9,29.8,0.94
2001-02-12,43,1.34,0.0,30.9,25.1,0.8
2001-02-13,44,1.24,0.0,134.0,28.8,1.06
2001-02-14,45,1.25,14.3,139.5,27.6,0.7
2001-02-15,46,1.27,0.0,144.5,29.6,0.96
2001-02-16,47,1.15,0.0,82.6,25.9,0.93
2001-02-17,48,1.17,10.2,39.9,26.9,0.55
2001-02-18,49,1.02,0.0,94.4,27.6,0.83
2001-02-19,50,0.97,0.0,42.6,26.0,0.81
2001-02-20,51,1.02,0.0,105.2,25.7,0.81
2001-02-21,52,0.87,0.0,118.8,26.9,0.9
2001-02-22,53,0.95,14.4,120.8,25.5,0.58
2001-02-23,54,0.91,0.0,89.8,29.3,0.88
2001-02-24,55,0.92,12.0,97.6,25.5,0.54
2001-02-25,56,0.86,0.0,142.7,25.9,0.91
2001-02-26,57,0.86,0.0,52.0,27.2,0.87
2001-02-27,58,0.78,0.0,69.4,26.8,0.91
2001-02-28,59,0.82,0.0,138.5,29.3,1.03
2001-03-01,60,0.84,0.0,93.0,29.3,0.95
2001-03-02,61,0.9,0.0,58.5,28.7,0.87
2001-03-03,62,1.03,11.8,69.3,28.4,0.73
2001-03-04,63,1.12,0.0,144.3,28.6,0.87
2001-03-05,64,1.18,0.0,74.7,33.1,1.1
2001-03-06,65,1.37,0.0,83.4,29.3,1.04
2001-03-07,66,1.27,0.0,116.6,28.3,0.87
2001-03-08,67,1.32,0.0,119.0,28.6,0.94
2001-03-09,68,1.37,5.0,89.0,29.6,1.0
2001-03-10,69,1.4,0.0,133.5,32.3,0.99
2001-03-11,70,1.41,0.7,42.7,29.3,0.92
2001-03-12,71,1.27,0.0,69.7,29.0,0.96
2001-03-13,72,1.29,0.0,99.0,31.5,1.01
2001-03-14,73,1.26,0.0,115.5,34.5,1.06
2001-03-15,74,1.24,0.0,60.7,31.8,1.06
2001-03-16,75,1.15,0.0,72.4,29.4,1.01
2001-03-17,76,1.2,7.2,74.1,34.1,0.96
2001-03-18,77,1.08,0.0,63.4,29.3,1.01
2001-03-19,78,1.1,0.0,67.8,33.3,1.03
2001-03-20,79,1.05,0.0,133.1,31.9,0.97
2001-03-21,80,1.02,0.6,81.1,34.7,1.13
2001-03-22,81,1.07,0.0,134.4,33.7,1.07
2001-03-23,82,1.03,0.0,62.4,29.3,1.05
2001-03-24,83,0.97,0.0,127.7,29.5,1.06
2001-03-25,84,0.98,0.0,41.4,30.1,1.01
2001-03-26,85,0.84,0.0,105.8,34.6,1.17
2001-03-27,86,0.9,0.0,63.9,33.8,1.08
2001-03-28,87,0.92,0.0,93.1,29.9,1.01
2001-03-29,88,0.94,0.0,108.3,30.0,0.97
2001-03-30,89,1.0,0.0,106.9,32.5,1.13
2001-03-31,90,1.04,0.0,69.0,30.4,1.02
2001-04-01,91,1.08,0.0,37.6,32.3,1.0
2001-04-02,92,1.09,0.0,96.2,28.6,1.04
2001-04-03,93,1.11,0.0,145.7,29.5,1.02
2001-04-04,94,1.15,0.0,106.4,32.4,1.05
2001-04-05,95,1.18,0.0,141.2,35.0,1.17
2001-04-06,96,1.21,0.0,121.5,33.6,1.19
2001-04-07,97,1.22,0.0,129.1,32.9,1.14
2001-04-08,98,1.29,0.0,73.4,29.5,0.89
2001-04-09,99,1.35,0.0,111.5,30.3,0.91
2001-04-10,100,1.3,0.0,118.8,33.6,1.11
2001-04-11,101,1.28,0.0,49.9,34.3,1.15
2001-04-12,102,1.24,0.0,147.7,29.4,1.06
2001-04-13,103,1.21,0.0,103.3,33.4,1.2
2001-04-14,104,1.28,0.0,129.7,29.2,1.04
2001-04-15,105,1.26,0.0,115.3,34.5,1.09
2001-04-16,106,1.16,0.0,146.6,32.5,0.98
2001-04-17,107,1.12,0.0,134.1,32.4,1.02
2001-04-18,108,1.17,11.6,64.5,29.2,0.7
2001-04-19,109,1.08,0.0,109.5,32.4,1.13
2001-04-20,110,1.1,0.0,73.5,33.7,1.02
2001-04-21,111,1.06,0.0,146.7,30.7,0.96
2001-04-22,112,0.94,0.0,125.5,31.5,0.97
2001-04-23,113,0.83,0.0,51.4,31.7,1.12
