date,dayofyear,water_level,rainfall,precipitation_sum,temperature_2m_max,et0_fao_evapotranspiration
2000-03-05,65,5.52,0.0,178.8,30.8,0.99
2000-03-06,66,5.39,3.8,155.1,33.9,1.21
2000-03-07,67,5.6,0.0,130.7,34.7,1.13
2000-03-08,68,5.59,0.0,80.3,32.4,1.16
2000-03-09,69,5.65,0.0,213.0,30.7,1.07
2000-03-10,70,5.84,6.7,97.7,31.4,0.87
2000-03-11,71,5.82,15.2,109.4,31.6,0.71
2000-03-12,72,5.74,0.0,74.3,31.9,1.11
2000-03-13,73,5.84,0.0,117.1,30.6,0.98
2000-03-14,74,5.82,0.0,120.8,31.2,0.96
2000-03-15,75,5.76,0.0,45.6,31.4,1.07
2000-03-16,76,5.79,2.4,56.0,33.4,1.17
2000-03-17,77,5.64,14.5,77.5,31.0,0.73
2000-03-18,78,5.58,0.9,196.7,31.4,1.05
2000-03-19,79,5.51,0.0,134.1,35.5,1.23
2000-03-20,80,5.48,0.0,44.1,34.7,1.04
2000-03-21,81,5.26,0.0,192.4,34.8,1.04
2000-03-22,82,5.42,0.0,146.8,33.7,1.21
2000-03-23,83,5.15,0.0,77.0,35.9,1.11
2000-03-24,84,4.97,0.0,151.4,32.7,1.18
2000-03-25,85,4.86,0.0,176.7,31.8,1.11
2000-03-26,86,4.75,0.0,39.7,32.1,1.04
2000-03-27,87,4.88,0.0,151.0,35.9,1.2
2000-03-28,88,4.89,7.5,99.1,32.5,0.84
2000-03-29,89,5.04,0.0,95.9,32.1,1.12
2000-03-30,90,5.19,0.0,105.6,38.0,1.19
2000-03-31,91,5.44,0.0,208.4,33.1,1.17
2000-04-01,92,5.35,0.0,153.5,37.8,1.23
2000-04-02,93,5.54,1.1,166.8,36.0,1.23
2000-04-03,94,5.79,6.8,97.1,36.8,1.12
2000-04-04,95,5.68,0.0,100.2,35.1,1.19
2000-04-05,96,5.59,5.6,95.8,33.7,0.99
2000-04-06,97,5.55,8.5,94.6,33.7,1.01
2000-04-07,98,5.53,6.2,48.2,34.5,1.04
2000-04-08,99,5.75,16.8,32.4,36.2,0.9
2000-04-09,100,5.8,4.5,156.1,33.8,1.12
2000-04-10,101,5.9,17.3,166.4,36.6,0.83
2000-04-11,102,6.08,65.8,164.8,33.8,0.75
2000-04-12,103,5.98,0.0,173.7,39.3,1.35
2000-04-13,104,5.79,0.0,161.3,36.3,1.15
2000-04-14,105,5.86,0.0,161.4,37.1,1.13
2000-04-15,106,5.92,24.0,157.0,36.1,0.82
2000-04-16,107,6.01,9.3,89.5,35.4,0.91
2000-04-17,108,6.14,0.0,214.3,34.5,1.14
2000-04-18,109,6.01,0.0,137.0,34.9,1.24
2000-04-19,110,5.89,3.7,174.4,39.9,1.28
2000-04-20,111,5.69,3.1,92.2,38.4,1.26
2000-04-21,112,5.4,6.3,208.2,35.8,0.99
2000-04-22,113,5.12,0.0,150.9,35.7,1.17
2000-04-23,114,4.89,0.0,99.6,35.2,1.21
2000-04-24,115,4.97,1.0,42.6,39.4,1.33
2000-04-25,116,5.13,0.0,43.9,39.4,1.2
2000-04-26,117,5.29,1.7,210.3,38.5,1.18
2000-04-27,118,5.41,0.0,135.6,37.0,1.12
2000-04-28,119,5.39,0.0,152.9,37.4,1.14
2000-04-29,120,5.38,0.0,92.3,39.5,1.33
2000-04-30,121,5.33,0.0,120.4,36.9,1.18
2000-05-01,122,5.48,8.5,182.1,36.1,0.92
2000-05-02,123,5.67,13.9,178.6,39.3,0.98
2000-05-03,124,5.74,2.7,275.8,38.4,1.33
2000-05-04,125,6.03,39.1,260.2,37.6,0.85
2000-05-05,126,6.08,6.0,329.6,38.0,0.98
2000-05-06,127,6.26,0.5,319.6,36.3,1.2
2000-05-07,128,6.41,8.2,180.3,35.8,1.0
2000-05-08,129,6.42,0.0,222.9,39.0,1.26
2000-05-09,130,6.34,7.9,236.6,36.0,1.06
2000-05-10,131,6.53,0.0,347.3,40.0,1.36
2000-05-11,132,6.54,7.6,268.0,35.9,1.1
2000-05-12,133,6.58,3.0,256.2,37.7,1.25
2000-05-13,134,6.87,4.6,292.6,40.0,1.27
2000-05-14,135,6.99,0.0,331.6,36.7,1.28
2000-05-15,136,7.07,0.0,404.4,38.4,1.24
2000-05-16,137,7.23,6.0,327.8,36.7,1.03
2000-05-17,138,7.33,0.0,203.5,40.0,1.39
2000-05-18,139,7.03,66.6,342.7,40.0,0.87
2000-05-19,140,7.08,0.0,192.6,37.5,1.22
2000-05-20,141,7.02,0.0,199.4,37.5,1.28
2000-05-21,142,7.0,0.0,308.9,37.6,1.31
2000-05-22,143,6.87,0.0,211.8,40.0,1.36
2000-05-23,144,6.89,0.0,142.7,36.5,1.15
2000-05-24,145,6.84,13.4,424.5,40.0,1.01
2000-05-25,146,6.67,0.0,374.9,37.8,1.29
2000-05-26,147,6.83,4.7,160.4,36.6,1.13
2000-05-27,148,6.75,0.0,355.8,40.0,1.35
2000-05-28,149,6.93,10.7,172.2,36.1,0.85
2000-05-29,150,6.99,8.0,331.2,40.0,1.18
2000-05-30,151,7.13,0.0,228.0,38.7,1.21
2000-05-31,152,7.27,24.4,151.1,37.5,0.76
2000-06-01,153,7.27,4.6,224.5,36.9,1.36
2000-06-02,154,7.37,15.7,415.3,39.2,1.16
2000-06-03,155,7.26,0.0,257.2,36.2,1.35
2000-06-04,156,7.38,9.9,375.6,40.0,1.3
2000-06-05,157,7.32,7.9,373.5,40.0,1.39
2000-06-06,158,7.18,8.6,248.1,38.1,1.35
2000-06-07,159,7.22,2.3,350.1,36.2,1.45
2000-06-08,160,7.11,0.0,307.2,38.6,1.52
2000-06-09,161,7.12,0.8,261.4,39.1,1.53
2000-06-10,162,7.21,7.6,273.9,40.0,1.25
2000-06-11,163,7.04,9.7,318.6,39.8,1.39
2000-06-12,164,7.12,4.0,376.3,36.7,1.38
2000-06-13,165,7.2,13.9,368.2,35.7,1.03
2000-06-14,166,7.17,5.1,181.9,40.0,1.33
2000-06-15,167,7.24,9.7,390.4,36.6,1.32
2000-06-16,168,7.22,21.6,348.1,37.2,1.08
2000-06-17,169,7.52,0.0,341.9,37.9,1.58
2000-06-18,170,7.62,12.8,201.7,37.1,1.11
2000-06-19,171,7.62,0.0,206.3,40.0,1.58
2000-06-20,172,7.65,0.0,242.3,38.7,1.51
2000-06-21,173,7.86,0.0,312.6,39.0,1.44
2000-06-22,174,7.67,0.9,343.8,40.0,1.63
2000-06-23,175,7.55,33.9,336.0,39.6,1.03
2000-06-24,176,7.47,3.5,264.8,35.4,1.36
2000-06-25,177,7.26,0.0,216.3,36.3,1.53
2000-06-26,178,7.41,0.0,299.4,36.9,1.5
2000-06-27,179,7.36,0.0,146.4,38.3,1.46
2000-06-28,180,7.22,1.1,211.9,39.8,1.54
2000-06-29,181,7.28,0.0,411.3,38.8,1.5
2000-06-30,182,7.19,8.9,147.8,37.7,1.22
2000-07-01,183,7.52,0.0,317.0,36.7,1.35
2000-07-02,184,7.59,15.3,275.7,36.0,0.98
2000-07-03,185,7.71,0.0,481.2,40.0,1.6
2000-07-04,186,7.93,66.9,248.3,39.5,1.03
2000-07-05,187,8.25,4.2,246.1,38.0,1.47
2000-07-06,188,8.33,0.0,290.5,39.7,1.6
2000-07-07,189,8.39,10.0,183.8,35.2,1.22
2000-07-08,190,8.65,5.4,214.1,38.4,1.23
2000-07-09,191,8.66,14.0,266.3,39.3,1.12
2000-07-10,192,8.68,0.4,294.7,40.0,1.54
2000-07-11,193,8.69,0.6,429.3,39.8,1.58
2000-07-12,194,8.83,0.0,223.4,36.0,1.44
2000-07-13,195,8.68,14.6,227.4,39.0,1.04
2000-07-14,196,8.54,0.0,257.1,34.1,1.32
2000-07-15,197,8.74,6.9,425.9,33.8,1.22
2000-07-16,198,8.82,18.2,247.8,38.7,1.08
2000-07-17,199,8.94,0.0,447.0,37.3,1.41
2000-07-18,200,9.01,0.0,324.8,37.3,1.44
2000-07-19,201,8.88,0.7,482.5,36.1,1.5
2000-07-20,202,8.69,0.0,309.6,33.7,1.37
2000-07-21,203,8.63,6.4,322.5,33.5,1.08
2000-07-22,204,8.65,7.5,319.2,34.4,1.11
2000-07-23,205,8.7,27.2,374.8,34.1,0.98
2000-07-24,206,8.85,66.7,336.3,37.4,1.08
2000-07-25,207,8.82,0.0,288.0,36.1,1.48
2000-07-26,208,8.86,0.0,286.2,38.1,1.42
2000-07-27,209,9.08,23.0,469.6,37.7,0.94
2000-07-28,210,9.05,0.0,216.8,34.2,1.26
2000-07-29,211,8.99,2.9,412.1,32.9,1.29
2000-07-30,212,8.93,0.0,449.5,36.9,1.39
2000-07-31,213,8.68,12.3,329.9,37.1,1.1
2000-08-01,214,8.58,14.8,337.3,34.4,0.89
2000-08-02,215,8.36,2.0,399.4,32.4,1.36
2000-08-03,216,8.39,82.8,234.3,34.5,0.86
2000-08-04,217,8.44,6.4,376.7,31.8,1.02
2000-08-05,218,8.68,11.3,212.0,32.7,0.89
2000-08-06,219,9.02,0.0,463.6,36.8,1.45
2000-08-07,220,9.08,13.4,339.8,35.9,0.99
2000-08-08,221,8.96,2.5,360.0,36.9,1.54
2000-08-09,222,9.14,13.1,375.0,33.4,0.83
2000-08-10,223,9.51,2.2,449.9,34.9,1.34
2000-08-11,224,9.59,10.0,221.2,33.3,1.2
2000-08-12,225,9.7,10.7,251.4,35.2,0.98
2000-08-13,226,12.64,59.6,243.8,32.3,0.98
2000-08-14,227,11.45,10.1,463.1,34.0,0.93
2000-08-15,228,11.33,0.0,401.3,33.1,1.26
2000-08-16,229,11.16,21.2,255.4,35.7,0.89
2000-08-17,230,11.59,3.4,285.6,32.7,1.36
2000-08-18,231,11.45,12.8,261.6,34.0,1.0
2000-08-19,232,11.17,0.0,339.9,34.0,1.25
2000-08-20,233,12.64,0.0,286.4,30.6,1.24
2000-08-21,234,12.22,9.9,297.2,32.4,1.0
2000-08-22,235,12.28,5.0,436.4,34.8,1.38
2000-08-23,236,12.37,1.7,495.2,30.7,1.26
2000-08-24,237,12.48,13.0,209.8,32.2,0.88
2000-08-25,238,12.23,0.0,469.0,32.5,1.2
2000-08-26,239,12.08,8.3,350.0,31.0,1.04
2000-08-27,240,11.7,0.0,421.6,33.8,1.31
2000-08-28,241,11.47,3.1,251.2,33.9,1.35
2000-08-29,242,11.27,16.7,218.0,29.2,0.72
2000-08-30,243,11.0,58.3,390.9,32.0,0.86
2000-08-31,244,10.6,0.0,408.0,31.2,1.21
2000-09-01,245,10.39,0.0,395.5,30.2,0.99
2000-09-02,246,10.14,1.6,210.8,30.6,1.11
2000-09-03,247,9.89,3.7,296.3,29.0,0.95
2000-09-04,248,9.89,2.6,384.6,30.4,0.97
2000-09-05,249,9.74,10.2,478.7,29.6,0.71
2000-09-06,250,9.72,0.0,447.4,30.4,1.01
2000-09-07,251,9.98,1.2,373.2,33.6,1.16
2000-09-08,252,9.8,0.0,502.2,30.6,0.93
2000-09-09,253,10.0,2.8,339.7,30.6,1.01
2000-09-10,254,9.92,0.6,212.6,32.0,1.13
2000-09-11,255,9.78,8.3,443.9,28.2,0.86
2000-09-12,256,9.93,0.0,251.1,32.2,0.99
2000-09-13,257,10.14,13.1,198.0,30.4,0.78
2000-09-14,258,10.2,16.3,333.3,27.0,0.65
2000-09-15,259,12.64,15.6,375.7,29.8,0.69
2000-09-16,260,11.71,4.5,451.5,27.0,0.97
2000-09-17,261,11.6,0.0,360.7,28.6,0.96
2000-09-18,262,11.95,16.0,400.1,27.1,0.54
2000-09-19,263,11.86,0.0,247.3,29.6,0.89
2000-09-20,264,11.52,15.5,251.6,27.0,0.55
2000-09-21,265,11.22,7.5,220.9,26.2,0.73
2000-09-22,266,10.95,3.8,318.2,30.9,0.99
2000-09-23,267,10.7,0.0,222.2,28.3,0.89
2000-09-24,268,10.65,4.3,380.1,26.2,0.83
2000-09-25,269,10.62,4.0,446.8,28.7,0.88
2000-09-26,270,10.35,9.2,284.6,29.3,0.8
2000-09-27,271,10.31,0.0,337.0,26.5,0.81
2000-09-28,272,10.2,0.0,240.4,28.1,1.02
2000-09-29,273,9.89,1.7,406.1,29.8,1.08
2000-09-30,274,9.87,6.3,495.2,30.6,0.82
2000-10-01,275,9.7,69.1,386.4,29.5,0.63
2000-10-02,276,9.73,4.2,390.3,29.3,1.07
2000-10-03,277,9.67,0.0,274.9,29.7,1.01
2000-10-04,278,9.73,6.0,334.4,28.4,0.87
2000-10-05,279,12.64,15.4,468.1,27.4,0.66
2000-10-06,280,11.44,5.7,357.6,27.5,0.74
2000-10-07,281,11.34,32.5,414.4,27.9,0.68
2000-10-08,282,11.43,12.7,264.1,26.7,0.61
2000-10-09,283,11.63,6.0,491.8,28.0,0.82
2000-10-10,284,11.52,5.9,371.9,26.5,0.78
2000-10-11,285,11.45,0.9,346.1,27.3,0.85
2000-10-12,286,11.24,3.5,301.5,24.5,0.74
2000-10-13,287,10.94,1.6,305.1,26.5,0.81
2000-10-14,288,10.84,1.4,488.3,29.5,1.05
2000-10-15,289,10.65,13.0,202.4,28.3,0.73
2000-10-16,290,10.6,22.9,399.9,23.9,0.56
2000-10-17,291,10.48,1.0,425.2,24.3,0.93
2000-10-18,292,10.47,7.0,272.8,26.1,0.73
2000-10-19,293,10.16,3.4,187.5,26.8,0.92
2000-10-20,294,9.92,2.6,285.9,28.5,0.91
2000-10-21,295,9.58,3.0,253.2,23.3,0.8
2000-10-22,296,9.34,0.0,423.9,28.9,1.04
2000-10-23,297,9.09,2.6,310.3,24.5,0.84
2000-10-24,298,8.85,32.2,192.3,23.1,0.55
2000-10-25,299,8.72,25.5,429.6,24.0,0.59
2000-10-26,300,8.67,15.9,273.3,25.4,0.54
2000-10-27,301,8.26,12.8,426.9,25.1,0.66
2000-10-28,302,8.34,4.3,391.6,28.2,0.92
2000-10-29,303,8.44,1.9,311.1,27.0,0.81
2000-10-30,304,8.88,10.5,242.4,23.6,0.47
2000-10-31,305,12.64,9.0,416.2,27.5,0.7
2000-11-01,306,11.31,0.0,124.2,26.3,0.92
2000-11-02,307,11.7,6.1,125.0,23.5,0.66
2000-11-03,308,12.09,2.4,79.7,22.9,0.81
2000-11-04,309,12.44,16.9,39.8,23.6,0.62
2000-11-05,310,12.14,0.0,180.3,23.1,0.7
2000-11-06,311,11.71,0.0,110.2,27.7,0.86
2000-11-07,312,11.38,33.9,43.8,25.9,0.69
2000-11-08,313,10.75,0.0,42.8,25.6,0.96
2000-11-09,314,10.22,0.0,195.9,26.4,0.88
2000-11-10,315,9.68,2.6,114.3,23.1,0.7
2000-11-11,316,9.23,67.1,154.7,24.7,0.66
2000-11-12,317,8.8,0.0,154.9,23.9,0.72
2000-11-13,318,8.57,1.8,146.5,22.2,0.77
2000-11-14,319,8.45,0.0,174.2,25.6,0.85
2000-11-15,320,8.31,0.0,140.6,26.8,0.96
2000-11-16,321,8.17,2.2,158.4,24.5,0.83
2000-11-17,322,8.22,11.1,71.7,24.9,0.54
2000-11-18,323,8.13,9.9,103.9,24.5,0.61
2000-11-19,324,7.87,0.0,165.1,22.1,0.85
2000-11-20,325,8.01,5.3,132.1,25.8,0.69
2000-11-21,326,7.97,0.0,155.2,26.5,0.81
2000-11-22,327,8.06,0.0,200.7,26.2,0.95
2000-11-23,328,7.9,0.0,109.1,24.5,0.78
2000-11-24,329,7.93,24.7,104.9,24.8,0.67
2000-11-25,330,7.78,18.2,157.5,21.5,0.44
2000-11-26,331,7.53,0.0,166.4,22.7,0.83
2000-11-27,332,7.32,0.0,60.5,23.7,0.78
2000-11-28,333,7.13,0.0,93.8,24.9,0.81
2000-11-29,334,6.92,1.4,159.3,26.7,0.97
2000-11-30,335,6.87,0.0,158.8,26.5,0.93
2000-12-01,336,6.66,14.2,62.2,25.9,0.45
2000-12-02,337,6.74,8.5,161.2,25.0,0.6
2000-12-03,338,6.55,0.0,188.6,21.2,0.67
2000-12-04,339,6.2,0.0,85.4,25.2,0.73
2000-12-05,340,6.2,0.0,163.7,26.7,0.67
2000-12-06,341,6.26,0.0,77.8,21.3,0.69
2000-12-07,342,6.1,0.0,67.9,21.6,0.63
2000-12-08,343,6.54,0.0,61.7,25.8,0.61
2000-12-09,344,6.65,0.0,84.2,26.4,0.64
2000-12-10,345,6.47,0.0,143.4,24.1,0.76
2000-12-11,346,6.55,0.0,81.5,23.0,0.72
2000-12-12,347,6.39,0.0,75.9,24.8,0.58
2000-12-13,348,6.26,0.0,71.8,22.1,0.54
2000-12-14,349,6.24,1.8,164.6,24.7,0.77
2000-12-15,350,5.92,0.0,172.2,22.6,0.61
2000-12-16,351,5.91,1.8,224.1,26.4,0.73
2000-12-17,352,5.96,0.0,63.5,25.4,0.76
2000-12-18,353,6.01,0.0,104.9,22.6,0.65
2000-12-19,354,6.06,0.0,105.4,22.2,0.63
2000-12-20,355,6.19,0.0,112.0,27.1,0.7
2000-12-21,356,6.23,0.0,80.0,27.1,0.67
2000-12-22,357,6.2,8.7,156.0,24.4,0.66
2000-12-23,358,6.11,14.6,190.4,26.5,0.47
2000-12-24,359,5.97,15.4,70.8,26.0,0.4
2000-12-25,360,5.88,0.0,139.9,23.7,0.74
2000-12-26,361,5.62,0.0,179.1,24.5,0.76
2000-12-27,362,5.53,0.0,101.5,25.0,0.72
2000-12-28,363,5.52,0.0,125.8,26.0,0.72
2000-12-29,364,5.34,10.5,114.6,27.4,0.54
2000-12-30,365,5.48,0.0,166.7,27.4,0.8
2000-12-31,366,5.59,0.0,172.4,22.3,0.62
2001-01-01,1,5.6,0.0,118.9,24.7,0.65
2001-01-02,2,5.69,3.8,197.9,28.0,0.83
2001-01-03,3,5.75,0.0,163.5,23.7,0.69
2001-01-04,4,5.77,0.0,95.8,24.2,0.75
2001-01-05,5,5.8,26.5,225.0,25.2,0.5
2001-01-06,6,5.92,0.0,101.4,28.1,0.68
2001-01-07,7,5.9,16.5,145.4,25.1,0.42
2001-01-08,8,5.91,0.0,147.3,28.0,0.8
2001-01-09,9,5.92,0.0,122.1,24.5,0.66
2001-01-10,10,5.99,0.0,87.2,29.0,0.72
2001-01-11,11,6.12,12.6,117.3,27.5,0.44
2001-01-12,12,6.04,0.0,53.1,23.3,0.65
2001-01-13,13,6.01,6.5,203.5,25.0,0.53
2001-01-14,14,5.78,0.0,160.4,27.6,0.76
2001-01-15,15,5.68,0.0,120.5,27.6,0.78
2001-01-16,16,5.37,10.3,117.1,29.1,0.57
2001-01-17,17,5.2,6.2,204.2,29.3,0.74
2001-01-18,18,5.07,0.0,144.3,24.4,0.74
2001-01-19,19,4.81,9.1,119.2,29.4,0.72
2001-01-20,20,4.52,0.0,200.5,29.8,0.7
2001-01-21,21,4.24,0.0,216.4,28.6,0.84
2001-01-22,22,4.27,0.0,123.7,25.9,0.74
2001-01-23,23,4.03,0.0,89.0,26.8,0.67
2001-01-24,24,4.04,0.0,74.6,26.6,0.69
2001-01-25,25,4.02,0.0,44.1,30.0,0.76
2001-01-26,26,4.04,0.0,110.8,29.2,0.78
2001-01-27,27,4.09,15.4,60.1,25.9,0.49
2001-01-28,28,4.29,5.5,62.9,30.5,0.72
2001-01-29,29,4.46,0.0,81.4,27.2,0.65
2001-01-30,30,4.39,0.0,153.3,30.4,0.77
2001-01-31,31,4.31,7.0,48.4,30.0,0.68
2001-02-01,32,4.46,17.8,192.9,27.0,0.48
2001-02-02,33,4.46,0.0,77.7,26.5,0.74
2001-02-03,34,4.54,0.0,84.3,28.0,0.83
2001-02-04,35,4.65,0.0,116.0,28.5,0.81
2001-02-05,36,4.8,11.8,148.8,30.4,0.49
2001-02-06,37,4.71,0.0,168.8,29.8,0.71
2001-02-07,38,4.68,14.7,170.5,26.7,0.46
2001-02-08,39,4.81,0.0,94.2,30.2,0.76
2001-02-09,40,4.68,11.4,220.5,28.8,0.51
2001-02-10,41,4.85,9.5,80.7,28.6,0.55
2001-02-11,42,4.92,0.0,203.4,30.3,0.76
2001-02-12,43,4.97,0.0,175.4,27.9,0.72
2001-02-13,44,5.14,0.0,52.7,27.1,0.82
2001-02-14,45,5.15,0.0,107.0,30.7,0.84
2001-02-15,46,5.12,0.0,103.3,31.3,0.91
2001-02-16,47,5.18,5.3,135.1,32.5,0.67
2001-02-17,48,5.41,0.0,62.8,31.7,0.76
2001-02-18,49,5.37,23.2,195.9,31.9,0.59
2001-02-19,50,5.64,1.8,185.6,32.3,0.91
2001-02-20,51,5.81,5.2,161.4,31.6,0.79
2001-02-21,52,5.85,44.2,79.4,33.1,0.56
2001-02-22,53,5.93,10.8,173.2,30.9,0.64
2001-02-23,54,5.79,0.0,106.9,32.1,0.93
2001-02-24,55,5.64,0.5,176.6,30.8,0.84
2001-02-25,56,5.67,0.0,185.7,28.5,0.77
2001-02-26,57,5.73,0.0,108.8,33.4,0.8
2001-02-27,58,5.94,0.0,86.2,33.7,0.81
2001-02-28,59,5.76,14.1,106.2,33.4,0.54
2001-03-01,60,5.93,0.0,66.0,29.9,0.92
2001-03-02,61,6.07,13.7,43.4,32.8,0.69
2001-03-03,62,5.89,7.5,143.6,32.3,0.89
2001-03-04,63,6.16,0.0,195.0,31.1,1.01
2001-03-05,64,6.33,0.0,170.3,32.5,1.05
2001-03-06,65,6.34,0.0,35.3,29.7,1.08
2001-03-07,66,6.27,20.3,187.3,32.9,0.75
2001-03-08,67,6.31,15.8,108.5,34.8,0.76
2001-03-09,68,6.19,0.0,83.9,33.2,1.04
2001-03-10,69,6.05,0.0,65.8,30.2,1.05
2001-03-11,70,6.1,23.7,72.3,35.9,0.87
2001-03-12,71,6.09,48.8,141.7,33.0,0.67
2001-03-13,72,6.29,0.0,129.0,30.9,0.98
2001-03-14,73,6.4,0.0,95.3,33.3,1.14
2001-03-15,74,6.49,9.1,112.1,33.3,0.87
2001-03-16,75,6.57,0.0,156.6,32.7,1.02
2001-03-17,76,6.44,0.0,86.0,33.2,1.14
2001-03-18,77,6.48,0.0,79.4,36.5,1.2
2001-03-19,78,6.2,3.3,110.3,33.7,1.2
2001-03-20,79,6.11,9.0,134.3,32.3,0.97
2001-03-21,80,6.04,0.0,100.8,33.2,1.07
2001-03-22,81,5.85,0.0,59.9,31.7,1.02
2001-03-23,82,5.82,0.0,101.9,35.5,1.26
2001-03-24,83,5.81,0.0,188.4,36.7,1.28
2001-03-25,84,5.68,0.0,206.1,36.8,1.24
2001-03-26,85,5.7,0.0,152.0,36.7,1.12
2001-03-27,86,5.74,0.0,89.9,32.8,1.1
2001-03-28,87,5.53,0.0,129.8,37.3,1.24
2001-03-29,88,5.4,0.0,198.8,37.2,1.18
2001-03-30,89,5.25,0.0,169.3,37.8,1.17
2001-03-31,90,5.28,0.0,99.1,33.8,1.15
2001-04-01,91,5.2,0.0,56.2,32.4,1.12
2001-04-02,92,5.28,0.0,79.8,37.6,1.3
2001-04-03,93,5.26,5.1,104.6,35.5,0.93
2001-04-04,94,5.37,46.0,79.6,34.6,0.75
2001-04-05,95,5.31,0.0,46.2,33.5,1.11
2001-04-06,96,5.26,0.0,81.8,35.1,1.21
2001-04-07,97,5.47,0.0,167.5,38.4,1.34
2001-04-08,98,5.42,0.0,111.4,37.1,1.12
2001-04-09,99,5.4,0.0,142.5,33.4,1.07
2001-04-10,100,5.37,0.0,112.9,37.8,1.28
2001-04-11,101,5.52,8.8,75.7,39.2,1.06
2001-04-12,102,5.32,17.8,163.4,37.7,0.8
2001-04-13,103,5.32,0.0,78.8,38.5,1.25
2001-04-14,104,5.44,0.0,132.8,35.0,1.13
2001-04-15,105,5.4,0.0,69.1,36.5,1.11
2001-04-16,106,5.37,0.0,30.4,37.0,1.14
2001-04-17,107,5.11,0.0,125.6,35.5,1.24
2001-04-18,108,5.15,2.3,62.7,37.4,1.27
2001-04-19,109,5.14,0.0,188.4,38.4,1.29
2001-04-20,110,5.26,83.9,127.4,38.3,0.81
2001-04-21,111,5.39,0.0,138.9,34.3,1.18
2001-04-22,112,5.6,0.0,136.0,35.1,1.15
2001-04-23,113,5.64,9.2,65.5,38.9,1.11
