date,dayofyear,water_level,rainfall,precipitation_sum,temperature_2m_max,et0_fao_evapotranspiration
2000-02-09,40,6.51,0.0,151.2,26.6,0.69
2000-02-10,41,6.62,1.4,114.1,24.1,0.64
2000-02-11,42,6.61,0.0,137.9,27.5,0.72
2000-02-12,43,6.5,10.7,123.0,26.7,0.5
2000-02-13,44,6.55,0.0,118.2,26.9,0.69
2000-02-14,45,6.51,0.0,181.0,23.5,0.65
2000-02-15,46,6.66,26.4,197.2,23.2,0.43
2000-02-16,47,6.78,0.0,65.8,26.6,0.77
2000-02-17,48,7.05,5.2,130.0,25.7,0.53
2000-02-18,49,7.19,0.0,193.6,24.0,0.73
2000-02-19,50,7.19,11.5,174.9,24.4,0.56
2000-02-20,51,7.13,0.0,203.9,28.6,0.82
2000-02-21,52,7.17,0.0,93.2,25.4,0.79
2000-02-22,53,7.08,0.0,180.2,26.8,0.68
2000-02-23,54,6.78,0.0,129.9,29.9,0.76
2000-02-24,55,6.71,0.0,64.4,30.2,0.77
2000-02-25,56,6.65,0.0,163.0,26.9,0.72
2000-02-26,57,6.64,32.5,116.0,27.4,0.54
2000-02-27,58,6.6,0.0,148.8,29.2,0.75
2000-02-28,59,6.79,31.1,119.4,28.6,0.52
2000-02-29,60,6.81,8.6,96.1,28.3,0.66
2000-03-01,61,6.78,0.0,116.6,30.0,1.03
2000-03-02,62,6.82,0.0,74.1,29.3,0.99
2000-03-03,63,7.08,7.4,77.3,28.2,0.87
2000-03-04,64,7.04,0.0,126.0,32.3,1.1
2000-03-05,65,6.91,2.4,23.3,31.9,1.07
2000-03-06,66,6.71,11.0,110.0,29.7,0.74
2000-03-07,67,6.52,0.0,129.3,33.1,1.03
2000-03-08,68,6.27,0.0,44.4,34.5,1.1
2000-03-09,69,6.14,0.0,106.8,32.3,0.99
2000-03-10,70,6.09,0.0,76.6,33.5,1.09
2000-03-11,71,6.27,0.0,108.2,32.8,1.02
2000-03-12,72,6.97,6.0,147.7,31.5,0.99
2000-03-13,73,7.56,13.0,102.8,34.2,0.75
2000-03-14,74,8.24,0.0,60.0,35.8,1.22
2000-03-15,75,13.65,10.8,169.8,34.0,0.78
2000-03-16,76,11.78,45.3,170.5,37.4,0.91
2000-03-17,77,12.32,0.0,95.0,35.6,1.26
2000-03-18,78,12.83,0.0,125.8,34.2,1.22
2000-03-19,79,13.3,0.0,74.7,37.7,1.15
2000-03-20,80,12.72,0.0,120.7,33.8,1.12
2000-03-21,81,12.17,0.0,137.6,34.6,1.16
2000-03-22,82,11.59,11.3,105.4,34.7,0.89
2000-03-23,83,10.88,0.0,131.2,34.6,1.09
2000-03-24,84,10.02,1.4,169.5,37.8,1.27
2000-03-25,85,9.58,0.0,167.3,34.7,1.1
2000-03-26,86,9.19,0.0,129.8,34.3,1.12
2000-03-27,87,8.9,0.0,133.6,35.3,1.18
2000-03-28,88,8.6,0.0,102.1,35.2,1.25
2000-03-29,89,8.33,7.3,125.7,38.9,1.09
2000-03-30,90,8.36,0.0,133.1,36.4,1.16
2000-03-31,91,8.34,9.4,83.4,40.0,1.18
2000-04-01,92,8.32,0.0,209.0,40.0,1.28
2000-04-02,93,8.3,0.0,176.8,38.7,1.17
2000-04-03,94,8.52,0.2,81.4,36.7,1.29
2000-04-04,95,8.32,0.0,227.3,40.0,1.26
2000-04-05,96,8.07,0.0,95.0,37.7,1.28
2000-04-06,97,8.21,10.8,118.5,40.0,0.94
2000-04-07,98,8.2,11.9,187.1,40.0,0.82
2000-04-08,99,8.07,7.6,87.6,40.0,1.08
2000-04-09,100,7.97,41.1,113.4,40.0,0.82
2000-04-10,101,7.98,11.9,159.1,37.8,0.87
2000-04-11,102,7.49,0.0,101.7,40.0,1.26
2000-04-12,103,7.26,0.0,119.1,40.0,1.34
2000-04-13,104,6.99,0.0,69.6,39.8,1.33
2000-04-14,105,6.82,22.3,183.0,40.0,0.96
2000-04-15,106,6.91,0.0,78.3,39.7,1.31
2000-04-16,107,6.77,0.0,112.2,40.0,1.26
2000-04-17,108,6.94,11.8,133.9,40.0,0.87
2000-04-18,109,7.18,15.3,201.7,39.8,0.82
2000-04-19,110,7.14,0.0,103.2,40.0,1.27
2000-04-20,111,7.19,0.0,165.6,40.0,1.29
2000-04-21,112,7.29,0.0,159.8,40.0,1.26
2000-04-22,113,7.25,0.0,167.0,40.0,1.33
2000-04-23,114,6.99,0.0,166.0,40.0,1.26
2000-04-24,115,6.97,0.0,50.7,40.0,1.35
2000-04-25,116,6.81,0.0,165.1,40.0,1.21
2000-04-26,117,6.69,17.7,128.8,40.0,0.88
2000-04-27,118,6.6,14.9,137.4,40.0,0.92
2000-04-28,119,6.31,0.0,74.3,40.0,1.32
2000-04-29,120,6.36,6.5,166.2,40.0,1.07
2000-04-30,121,6.32,16.7,82.0,40.0,0.95
2000-05-01,122,6.3,97.2,162.0,40.0,0.99
2000-05-02,123,6.23,1.0,219.0,40.0,1.31
2000-05-03,124,6.18,7.2,112.2,40.0,1.12
2000-05-04,125,6.29,10.6,129.8,40.0,0.9
2000-05-05,126,6.06,0.0,111.6,40.0,1.29
2000-05-06,127,6.07,0.0,52.4,40.0,1.29
2000-05-07,128,5.96,0.0,74.1,40.0,1.29
2000-05-08,129,6.07,0.0,66.5,40.0,1.22
2000-05-09,130,6.26,8.9,112.3,40.0,1.2
2000-05-10,131,6.46,7.5,133.6,40.0,1.12
2000-05-11,132,6.5,4.4,109.2,40.0,1.31
2000-05-12,133,6.81,5.7,138.1,40.0,1.2
2000-05-13,134,6.85,50.5,152.4,40.0,0.83
2000-05-14,135,6.71,0.0,85.5,40.0,1.34
2000-05-15,136,6.67,0.0,151.6,40.0,1.34
2000-05-16,137,6.65,1.4,157.7,40.0,1.37
2000-05-17,138,6.39,8.5,105.2,40.0,1.06
2000-05-18,139,6.33,6.6,187.4,40.0,1.04
2000-05-19,140,6.36,0.0,69.8,40.0,1.21
2000-05-20,141,6.08,0.0,146.6,40.0,1.33
2000-05-21,142,5.85,0.0,115.5,40.0,1.37
2000-05-22,143,5.58,0.0,112.7,40.0,1.34
2000-05-23,144,5.29,0.0,80.6,40.0,1.23
2000-05-24,145,5.17,0.0,78.3,40.0,1.23
2000-05-25,146,5.22,0.0,87.2,40.0,1.28
2000-05-26,147,5.22,1.5,205.3,40.0,1.25
2000-05-27,148,5.36,59.9,134.8,40.0,0.83
2000-05-28,149,5.58,0.0,87.2,40.0,1.31
2000-05-29,150,5.69,14.5,80.9,40.0,0.98
2000-05-30,151,5.74,0.0,146.5,40.0,1.33
2000-05-31,152,5.58,0.0,196.2,40.0,1.26
2000-06-01,153,5.53,11.0,366.1,40.0,1.1
2000-06-02,154,5.38,0.0,264.0,40.0,1.61
2000-06-03,155,5.48,4.2,389.7,40.0,1.54
2000-06-04,156,5.59,0.0,382.3,40.0,1.59
2000-06-05,157,5.8,0.0,210.4,40.0,1.49
2000-06-06,158,5.89,1.2,223.9,40.0,1.48
2000-06-07,159,5.98,0.0,403.4,40.0,1.61
2000-06-08,160,6.43,0.0,276.3,40.0,1.57
2000-06-09,161,6.61,2.5,228.5,40.0,1.53
2000-06-10,162,6.84,0.0,266.4,40.0,1.52
2000-06-11,163,6.97,6.9,311.8,40.0,1.32
2000-06-12,164,7.16,14.1,335.5,40.0,1.02
2000-06-13,165,7.22,2.0,275.1,40.0,1.48
2000-06-14,166,7.22,3.0,382.1,40.0,1.48
2000-06-15,167,7.22,35.4,362.4,40.0,1.16
2000-06-16,168,7.07,4.6,188.1,40.0,1.55
2000-06-17,169,7.25,7.7,318.8,40.0,1.37
2000-06-18,170,7.3,0.0,279.2,40.0,1.47
2000-06-19,171,7.27,0.0,322.0,40.0,1.54
2000-06-20,172,7.28,12.4,200.3,40.0,1.16
2000-06-21,173,7.33,0.0,403.3,40.0,1.47
2000-06-22,174,7.35,0.0,158.0,40.0,1.56
2000-06-23,175,7.32,4.7,282.8,40.0,1.62
2000-06-24,176,7.5,15.6,296.5,40.0,1.01
2000-06-25,177,7.3,5.6,208.8,40.0,1.27
2000-06-26,178,7.37,0.0,336.4,40.0,1.57
2000-06-27,179,7.3,0.0,276.0,40.0,1.52
2000-06-28,180,7.41,0.0,343.5,40.0,1.48
2000-06-29,181,7.66,3.5,291.3,40.0,1.54
2000-06-30,182,7.78,100.4,315.0,40.0,1.0
2000-07-01,183,8.01,9.5,257.6,40.0,1.29
2000-07-02,184,8.3,2.0,234.5,40.0,1.47
2000-07-03,185,8.63,10.4,294.2,40.0,1.0
2000-07-04,186,8.75,8.3,454.5,40.0,1.25
2000-07-05,187,8.92,2.8,337.7,40.0,1.64
2000-07-06,188,9.09,0.0,220.4,40.0,1.55
2000-07-07,189,9.22,0.0,430.0,40.0,1.52
2000-07-08,190,9.27,15.8,221.8,40.0,1.02
2000-07-09,191,9.36,0.0,309.2,40.0,1.47
2000-07-10,192,9.2,0.0,279.5,40.0,1.66
2000-07-11,193,9.35,20.3,284.1,40.0,1.07
2000-07-12,194,9.34,1.8,378.9,39.8,1.48
2000-07-13,195,9.4,0.0,238.6,39.4,1.62
2000-07-14,196,9.34,7.7,295.8,40.0,1.4
2000-07-15,197,9.06,0.9,487.4,40.0,1.6
2000-07-16,198,9.02,7.4,449.7,40.0,1.36
2000-07-17,199,8.96,9.7,432.5,40.0,1.39
2000-07-18,200,9.09,0.0,414.5,40.0,1.51
2000-07-19,201,9.49,7.4,464.1,40.0,1.38
2000-07-20,202,9.97,21.1,492.4,40.0,1.03
2000-07-21,203,10.27,0.0,426.8,40.0,1.47
2000-07-22,204,13.65,15.5,270.6,38.6,0.98
2000-07-23,205,12.34,12.5,249.7,40.0,1.08
2000-07-24,206,12.47,4.9,414.2,40.0,1.61
2000-07-25,207,12.58,5.7,353.2,38.6,1.21
2000-07-26,208,12.64,0.9,465.4,39.9,1.65
2000-07-27,209,12.17,13.6,249.1,39.7,0.98
2000-07-28,210,11.92,12.4,226.8,37.5,1.02
2000-07-29,211,11.86,4.3,430.4,36.1,1.39
2000-07-30,212,11.69,19.3,436.0,36.9,1.02
2000-07-31,213,11.66,8.9,509.6,39.2,1.38
2000-08-01,214,11.5,8.6,263.5,37.7,1.25
2000-08-02,215,11.51,20.8,246.5,37.6,0.98
2000-08-03,216,11.18,3.9,435.4,39.5,1.62
2000-08-04,217,11.01,17.1,235.7,34.2,0.97
2000-08-05,218,10.9,0.6,333.1,34.4,1.42
2000-08-06,219,10.96,6.2,269.6,37.6,1.25
2000-08-07,220,11.07,69.9,498.0,38.8,1.07
2000-08-08,221,11.03,3.4,436.8,33.8,1.41
2000-08-09,222,10.86,0.0,284.3,36.7,1.43
2000-08-10,223,11.11,18.1,333.7,38.3,1.03
2000-08-11,224,10.9,0.0,280.0,33.6,1.26
2000-08-12,225,10.81,1.2,285.7,35.5,1.33
2000-08-13,226,10.85,0.0,359.3,32.4,1.28
2000-08-14,227,10.76,13.2,338.9,31.7,0.88
2000-08-15,228,10.76,9.3,363.9,36.4,1.28
2000-08-16,229,10.72,0.0,422.2,31.5,1.24
2000-08-17,230,10.55,0.0,392.0,33.3,1.35
2000-08-18,231,10.53,0.0,472.0,36.1,1.49
2000-08-19,232,10.16,5.2,236.0,33.0,1.2
2000-08-20,233,9.95,4.9,223.7,33.4,1.22
2000-08-21,234,9.74,0.0,224.2,30.9,1.24
2000-08-22,235,9.53,0.5,208.9,33.6,1.41
2000-08-23,236,9.51,0.0,383.0,30.4,1.21
2000-08-24,237,9.19,0.0,349.3,30.5,1.24
2000-08-25,238,9.23,1.3,423.0,29.8,1.21
2000-08-26,239,9.11,0.0,304.1,30.1,1.21
2000-08-27,240,9.0,0.0,279.0,30.9,1.29
2000-08-28,241,8.96,0.0,290.0,30.8,1.14
2000-08-29,242,8.96,15.3,424.7,32.4,0.95
2000-08-30,243,8.91,11.8,342.1,32.6,0.81
2000-08-31,244,8.99,0.0,372.8,29.1,1.23
2000-09-01,245,8.83,0.0,198.9,28.8,1.04
2000-09-02,246,8.85,0.0,63.1,27.4,0.92
2000-09-03,247,8.6,11.0,107.2,28.5,0.63
2000-09-04,248,8.41,0.0,142.9,27.9,1.0
2000-09-05,249,8.28,0.0,99.1,28.0,0.95
2000-09-06,250,8.25,0.0,205.2,27.4,0.84
2000-09-07,251,8.22,0.0,86.9,28.6,0.88
2000-09-08,252,8.07,0.0,209.7,30.8,1.07
2000-09-09,253,8.0,4.4,134.9,30.5,0.93
2000-09-10,254,7.95,14.1,154.6,28.3,0.67
2000-09-11,255,7.77,0.0,139.6,27.7,0.99
2000-09-12,256,7.99,0.0,89.6,27.8,0.83
2000-09-13,257,7.94,5.7,45.8,23.6,0.59
2000-09-14,258,7.99,0.0,126.8,24.3,0.75
2000-09-15,259,7.94,0.0,102.3,26.7,0.89
2000-09-16,260,8.12,48.3,176.1,25.7,0.64
2000-09-17,261,7.97,0.0,145.7,23.9,0.73
2000-09-18,262,8.01,0.0,162.0,26.5,0.92
2000-09-19,263,7.93,10.8,137.1,26.6,0.67
2000-09-20,264,7.53,0.0,151.6,22.9,0.71
2000-09-21,265,7.4,0.0,55.9,23.9,0.79
2000-09-22,266,7.19,0.0,167.4,22.7,0.85
2000-09-23,267,7.03,0.0,87.1,22.7,0.72
2000-09-24,268,6.82,3.4,54.3,24.5,0.91
2000-09-25,269,6.51,0.0,148.0,24.5,0.87
2000-09-26,270,6.5,0.0,151.9,24.1,0.91
2000-09-27,271,6.54,22.1,165.7,24.3,0.68
2000-09-28,272,6.02,6.0,167.1,23.6,0.76
2000-09-29,273,5.85,10.5,178.7,25.1,0.58
2000-09-30,274,5.73,11.4,78.8,21.6,0.6
2000-10-01,275,5.49,1.3,127.7,20.4,0.71
2000-10-02,276,5.49,0.0,24.3,21.3,0.71
2000-10-03,277,5.5,0.0,173.0,20.2,0.73
2000-10-04,278,5.66,0.6,72.9,20.6,0.64
2000-10-05,279,5.65,0.0,149.5,19.3,0.64
2000-10-06,280,6.02,0.0,50.2,20.1,0.79
2000-10-07,281,6.14,0.0,64.7,20.6,0.69
2000-10-08,282,6.12,0.0,132.5,21.3,0.64
2000-10-09,283,6.36,0.0,138.7,18.2,0.59
2000-10-10,284,6.06,0.0,27.4,21.5,0.73
2000-10-11,285,6.28,15.6,69.3,16.4,0.41
2000-10-12,286,6.37,6.2,190.0,18.8,0.48
2000-10-13,287,6.22,0.0,166.6,18.5,0.61
2000-10-14,288,6.21,0.0,78.9,21.6,0.79
2000-10-15,289,6.04,0.0,179.3,17.6,0.69
2000-10-16,290,5.74,0.0,139.7,17.7,0.56
2000-10-17,291,5.59,22.3,222.9,17.3,0.46
2000-10-18,292,5.51,0.0,181.4,17.1,0.67
2000-10-19,293,5.53,0.0,149.8,17.2,0.53
2000-10-20,294,5.5,0.0,148.2,17.0,0.59
2000-10-21,295,5.54,0.0,181.9,16.5,0.51
2000-10-22,296,5.49,0.0,145.1,19.7,0.68
2000-10-23,297,5.36,0.0,77.0,14.3,0.58
2000-10-24,298,5.32,6.3,129.7,14.8,0.43
2000-10-25,299,5.14,0.0,159.9,16.5,0.52
2000-10-26,300,5.07,9.2,179.1,18.7,0.62
2000-10-27,301,5.18,0.0,163.9,13.9,0.45
2000-10-28,302,5.24,0.0,147.7,13.4,0.48
2000-10-29,303,5.37,0.0,117.3,13.7,0.46
2000-10-30,304,5.73,0.0,92.7,14.3,0.45
2000-10-31,305,5.71,7.0,137.8,13.0,0.33
2000-11-01,306,5.76,0.0,200.7,18.5,0.7
2000-11-02,307,5.72,2.8,149.1,15.6,0.54
2000-11-03,308,5.5,14.2,94.3,15.5,0.48
2000-11-04,309,5.6,0.0,87.8,16.5,0.68
2000-11-05,310,5.93,0.0,43.7,12.9,0.5
2000-11-06,311,5.88,6.2,61.9,13.2,0.45
2000-11-07,312,6.13,0.0,163.1,12.7,0.48
2000-11-08,313,6.48,13.1,76.7,15.0,0.31
2000-11-09,314,6.41,0.0,100.4,13.3,0.51
2000-11-10,315,6.55,0.0,99.3,17.0,0.69
2000-11-11,316,6.54,1.1,90.1,16.6,0.59
2000-11-12,317,6.49,0.0,135.8,15.0,0.65
2000-11-13,318,6.46,9.8,129.9,13.0,0.49
2000-11-14,319,6.21,0.0,121.5,15.5,0.62
2000-11-15,320,6.13,0.0,140.2,12.9,0.45
2000-11-16,321,6.2,0.0,203.4,11.9,0.51
2000-11-17,322,6.28,0.0,131.7,11.6,0.37
2000-11-18,323,6.32,0.0,188.5,11.9,0.46
2000-11-19,324,6.29,0.0,78.3,11.8,0.38
2000-11-20,325,6.23,0.0,146.1,15.6,0.5
2000-11-21,326,6.2,0.2,185.0,15.5,0.53
2000-11-22,327,5.82,0.0,130.8,12.4,0.48
2000-11-23,328,5.71,0.0,67.1,10.8,0.35
2000-11-24,329,5.66,9.1,161.3,13.6,0.37
2000-11-25,330,5.55,0.0,181.3,15.2,0.54
2000-11-26,331,5.72,0.2,160.6,13.1,0.41
2000-11-27,332,6.12,33.0,107.9,12.5,0.37
2000-11-28,333,6.36,5.8,127.1,14.0,0.41
2000-11-29,334,6.54,0.0,208.2,12.6,0.57
2000-11-30,335,6.89,0.0,100.5,12.2,0.49
2000-12-01,336,7.0,0.0,120.4,15.9,0.46
2000-12-02,337,7.02,0.0,81.0,12.1,0.36
2000-12-03,338,7.09,2.7,145.3,16.0,0.5
2000-12-04,339,7.03,0.0,43.1,14.6,0.33
2000-12-05,340,6.97,0.0,107.7,11.8,0.42
2000-12-06,341,7.14,0.0,160.2,11.4,0.26
2000-12-07,342,7.34,9.7,190.2,15.2,0.32
2000-12-08,343,7.29,0.0,200.4,11.3,0.35
2000-12-09,344,7.4,0.0,140.1,12.2,0.43
2000-12-10,345,7.51,12.6,84.4,12.6,0.35
2000-12-11,346,7.61,9.4,51.6,14.7,0.41
2000-12-12,347,7.48,0.0,130.6,13.2,0.31
2000-12-13,348,7.4,0.0,185.7,13.6,0.39
2000-12-14,349,6.88,3.5,76.6,12.3,0.41
2000-12-15,350,6.7,4.7,101.4,15.2,0.42
2000-12-16,351,6.54,0.0,97.1,12.5,0.4
2000-12-17,352,6.07,0.0,105.2,12.5,0.39
2000-12-18,353,5.96,0.0,122.7,14.3,0.43
2000-12-19,354,5.69,0.0,131.3,13.4,0.34
2000-12-20,355,5.73,2.8,85.6,16.2,0.55
2000-12-21,356,5.51,0.0,149.4,14.6,0.41
2000-12-22,357,5.34,11.0,165.6,16.2,0.37
2000-12-23,358,5.48,0.0,148.3,13.5,0.34
2000-12-24,359,5.61,23.6,130.0,14.6,0.28
2000-12-25,360,5.6,0.0,150.0,14.9,0.38
2000-12-26,361,5.47,15.0,170.5,15.6,0.3
2000-12-27,362,5.18,0.0,63.9,14.8,0.49
2000-12-28,363,5.06,0.0,116.1,13.4,0.44
2000-12-29,364,5.14,0.0,90.7,13.7,0.46
2000-12-30,365,5.34,4.7,103.8,15.9,0.37
2000-12-31,366,5.79,4.3,55.2,13.0,0.44
2001-01-01,1,6.23,0.0,129.2,17.7,0.41
2001-01-02,2,6.64,0.0,213.5,18.9,0.5
2001-01-03,3,6.85,11.6,149.2,18.4,0.28
2001-01-04,4,7.06,12.4,127.0,14.5,0.27
2001-01-05,5,7.07,7.5,45.3,17.5,0.42
2001-01-06,6,6.9,0.0,92.3,18.3,0.45
2001-01-07,7,6.89,1.7,113.8,15.6,0.47
2001-01-08,8,7.03,0.0,91.9,19.1,0.55
2001-01-09,9,6.82,29.1,68.1,17.6,0.33
2001-01-10,10,6.86,0.0,174.6,16.7,0.48
2001-01-11,11,6.92,0.5,137.8,20.3,0.58
2001-01-12,12,6.89,0.0,37.7,20.5,0.47
2001-01-13,13,6.8,1.5,208.1,20.7,0.57
2001-01-14,14,6.8,4.0,159.1,18.9,0.53
2001-01-15,15,6.7,0.0,164.1,18.3,0.53
2001-01-16,16,6.81,3.3,89.0,17.7,0.5
2001-01-17,17,6.8,0.0,138.1,21.4,0.53
2001-01-18,18,6.73,0.0,148.6,20.1,0.6
2001-01-19,19,6.85,3.5,120.1,20.7,0.64
2001-01-20,20,6.59,0.0,104.1,21.1,0.65
2001-01-21,21,6.32,0.0,60.1,18.6,0.49
2001-01-22,22,6.09,0.0,162.1,19.1,0.44
2001-01-23,23,5.9,0.0,41.4,21.4,0.6
2001-01-24,24,5.62,0.0,117.1,18.3,0.56
2001-01-25,25,5.54,0.0,106.5,19.3,0.64
2001-01-26,26,5.51,0.0,191.3,19.5,0.54
2001-01-27,27,5.58,0.0,93.7,19.2,0.48
2001-01-28,28,5.91,0.0,46.9,24.0,0.69
2001-01-29,29,5.95,0.0,65.4,18.7,0.44
2001-01-30,30,6.18,10.0,135.8,19.1,0.51
2001-01-31,31,6.51,0.0,100.6,21.3,0.54
2001-02-01,32,6.73,1.6,127.2,20.1,0.65
2001-02-02,33,7.14,57.2,136.6,23.8,0.36
2001-02-03,34,7.18,0.0,96.5,21.3,0.6
2001-02-04,35,7.2,0.0,52.0,20.1,0.51
2001-02-05,36,7.28,0.0,98.9,20.5,0.64
2001-02-06,37,7.22,10.5,52.3,25.1,0.38
2001-02-07,38,7.24,0.0,152.2,22.1,0.57
2001-02-08,39,7.05,0.0,29.0,26.0,0.69
2001-02-09,40,6.94,0.0,109.0,25.9,0.61
2001-02-10,41,6.73,0.0,149.8,26.3,0.76
2001-02-11,42,6.59,3.6,193.5,24.3,0.67
2001-02-12,43,6.26,9.6,51.6,25.4,0.52
2001-02-13,44,6.38,1.8,152.6,23.6,0.74
2001-02-14,45,6.23,6.1,169.1,24.2,0.55
2001-02-15,46,6.2,8.8,133.1,27.7,0.64
2001-02-16,47,6.36,0.0,111.9,25.8,0.63
2001-02-17,48,6.44,0.0,99.0,29.3,0.73
2001-02-18,49,6.58,0.7,99.8,28.1,0.69
2001-02-19,50,6.6,0.0,127.9,26.7,0.8
2001-02-20,51,6.65,0.0,153.7,26.1,0.62
2001-02-21,52,6.64,7.9,187.1,28.8,0.65
2001-02-22,53,6.59,12.5,142.8,25.5,0.48
2001-02-23,54,6.26,0.0,136.8,29.7,0.87
2001-02-24,55,6.12,32.2,142.7,29.7,0.52
2001-02-25,56,5.96,1.8,160.3,28.4,0.71
2001-02-26,57,5.57,3.4,136.2,29.1,0.81
2001-02-27,58,5.27,0.0,132.2,30.4,0.84
2001-02-28,59,5.23,0.0,59.3,31.4,0.76
2001-03-01,60,4.86,0.0,45.7,30.3,1.03
2001-03-02,61,4.85,0.0,88.8,33.4,1.12
2001-03-03,62,5.03,0.0,53.2,29.0,0.87
2001-03-04,63,5.07,12.5,96.8,30.4,0.64
2001-03-05,64,5.2,1.2,70.8,28.9,1.04
2001-03-06,65,5.45,9.9,118.6,30.2,0.85
2001-03-07,66,5.44,10.5,131.3,34.1,0.7
2001-03-08,67,5.61,1.9,78.7,31.8,0.97
2001-03-09,68,5.69,82.9,82.9,34.8,0.86
2001-03-10,69,5.76,0.0,156.8,31.0,0.99
2001-03-11,70,5.72,8.5,151.0,34.8,0.99
2001-03-12,71,5.73,5.2,136.8,34.7,0.96
2001-03-13,72,5.77,0.0,143.4,36.7,1.28
2001-03-14,73,5.86,8.5,89.3,34.5,0.91
2001-03-15,74,5.96,48.7,70.7,36.6,0.87
2001-03-16,75,5.91,0.0,96.5,32.8,1.06
2001-03-17,76,5.74,5.3,165.5,35.1,0.91
2001-03-18,77,5.45,0.0,111.1,34.7,1.07
2001-03-19,78,5.19,0.0,146.8,34.6,1.24
2001-03-20,79,5.21,0.0,103.9,34.8,1.17
2001-03-21,80,5.32,49.9,209.4,33.7,0.76
2001-03-22,81,5.14,14.6,91.8,33.7,0.78
2001-03-23,82,5.09,0.0,122.1,38.8,1.2
2001-03-24,83,5.17,9.7,157.1,36.4,1.04
2001-03-25,84,5.13,0.0,119.7,38.0,1.34
2001-03-26,85,5.29,0.0,165.8,38.0,1.29
2001-03-27,86,5.44,12.3,56.5,37.7,0.85
2001-03-28,87,5.39,0.0,143.8,37.5,1.32
2001-03-29,88,5.4,0.7,172.0,36.2,1.18
2001-03-30,89,5.59,0.0,180.6,38.1,1.33
2001-03-31,90,5.48,6.2,184.7,36.1,0.95
2001-04-01,91,5.73,14.7,160.0,37.6,0.91
2001-04-02,92,5.87,0.0,133.7,37.4,1.12
2001-04-03,93,5.98,10.7,92.6,36.7,0.86
2001-04-04,94,5.76,0.0,174.5,39.6,1.27
2001-04-05,95,5.79,0.0,106.5,36.6,1.22
2001-04-06,96,5.86,0.3,141.3,40.0,1.24
2001-04-07,97,5.81,15.8,77.6,40.0,0.95
2001-04-08,98,5.73,0.0,42.7,40.0,1.24
2001-04-09,99,5.82,0.0,146.6,40.0,1.26
2001-04-10,100,5.89,0.0,153.9,40.0,1.39
2001-04-11,101,5.72,0.0,86.5,40.0,1.31
2001-04-12,102,5.75,4.6,66.0,40.0,1.36
2001-04-13,103,5.86,10.1,108.3,39.8,0.94
2001-04-14,104,5.78,10.0,167.8,40.0,1.19
2001-04-15,105,5.65,0.0,139.8,39.3,1.25
2001-04-16,106,5.66,0.0,116.8,40.0,1.3
2001-04-17,107,5.52,0.0,138.4,40.0,1.39
2001-04-18,108,5.51,16.1,121.7,40.0,0.87
2001-04-19,109,5.53,0.0,88.6,40.0,1.24
2001-04-20,110,5.53,17.8,72.5,40.0,1.0
2001-04-21,111,5.53,0.0,179.5,40.0,1.25
2001-04-22,112,5.72,0.0,188.6,40.0,1.28
2001-04-23,113,5.59,0.0,176.6,40.0,1.35
