date,dayofyear,water_level,rainfall,precipitation_sum,temperature_2m_max,et0_fao_evapotranspiration
2000-05-01,122,5.11,41.6,178.6,38.9,0.93
2000-05-02,123,5.38,2.5,333.8,40.0,1.24
2000-05-03,124,5.62,1.4,283.5,40.0,1.31
2000-05-04,125,5.79,24.2,351.5,40.0,0.9
2000-05-05,126,5.93,6.7,229.4,39.6,1.1
2000-05-06,127,5.91,0.0,361.2,39.3,1.34
2000-05-07,128,5.9,0.0,354.3,40.0,1.26
2000-05-08,129,5.99,15.0,408.2,40.0,0.96
2000-05-09,130,6.1,0.0,363.7,39.1,1.25
2000-05-10,131,6.16,2.4,153.2,39.0,1.23
2000-05-11,132,6.3,94.2,319.1,40.0,0.96
2000-05-12,133,6.34,0.0,269.2,40.0,1.27
2000-05-13,134,6.24,7.4,194.0,39.3,1.14
2000-05-14,135,6.23,0.0,270.5,40.0,1.33
2000-05-15,136,5.94,0.0,369.2,40.0,1.31
2000-05-16,137,5.91,0.0,355.7,38.6,1.19
2000-05-17,138,5.86,0.0,350.7,37.7,1.16
2000-05-18,139,5.58,1.1,378.1,37.8,1.21
2000-05-19,140,5.86,11.8,327.8,40.0,0.97
2000-05-20,141,5.68,0.0,348.9,40.0,1.33
2000-05-21,142,5.77,0.0,385.9,38.6,1.33
2000-05-22,143,5.98,8.9,377.9,40.0,1.01
2000-05-23,144,6.14,0.0,353.0,38.7,1.28
2000-05-24,145,6.19,6.2,363.5,39.8,1.07
2000-05-25,146,6.51,1.0,253.7,40.0,1.39
2000-05-26,147,6.67,29.9,285.1,39.4,0.94
2000-05-27,148,6.76,30.5,197.7,38.2,0.79
2000-05-28,149,6.91,7.9,267.4,38.0,1.1
2000-05-29,150,7.02,11.6,251.7,40.0,0.94
2000-05-30,151,6.99,0.0,345.1,38.1,1.2
2000-05-31,152,6.95,1.2,341.5,40.0,1.21
2000-06-01,153,6.93,0.0,178.5,38.6,1.51
2000-06-02,154,6.82,5.6,271.6,39.0,1.23
2000-06-03,155,6.8,7.4,322.9,39.1,1.39
2000-06-04,156,6.66,6.4,228.4,39.5,1.38
2000-06-05,157,6.7,19.5,243.5,40.0,1.16
2000-06-06,158,6.63,2.7,399.2,40.0,1.61
2000-06-07,159,6.78,11.5,393.5,38.4,1.1
2000-06-08,160,6.52,0.0,313.2,40.0,1.47
2000-06-09,161,6.5,16.0,254.0,40.0,1.01
2000-06-10,162,6.51,8.4,310.5,40.0,1.24
2000-06-11,163,6.48,4.9,308.7,40.0,1.48
2000-06-12,164,6.31,0.0,297.6,40.0,1.53
2000-06-13,165,6.55,25.4,223.1,40.0,1.19
2000-06-14,166,6.52,8.1,371.2,40.0,1.42
2000-06-15,167,6.31,0.0,282.5,38.0,1.43
2000-06-16,168,6.52,8.5,176.4,40.0,1.25
2000-06-17,169,6.43,12.5,177.9,40.0,1.02
2000-06-18,170,6.3,10.1,371.9,40.0,1.04
2000-06-19,171,6.26,6.9,283.3,40.0,1.34
2000-06-20,172,5.98,0.0,343.3,37.4,1.39
2000-06-21,173,5.91,1.3,227.5,40.0,1.49
2000-06-22,174,5.96,7.6,366.5,38.6,1.33
2000-06-23,175,6.09,5.4,306.1,39.4,1.34
2000-06-24,176,6.07,0.0,301.5,39.4,1.57
2000-06-25,177,6.18,0.0,224.4,38.7,1.54
2000-06-26,178,6.02,10.6,206.2,37.9,0.99
2000-06-27,179,6.13,5.2,223.2,40.0,1.4
2000-06-28,180,6.0,0.0,270.7,40.0,1.49
2000-06-29,181,5.85,0.0,374.5,40.0,1.56
2000-06-30,182,5.9,0.0,289.5,40.0,1.57
2000-07-01,183,5.98,15.1,351.8,37.2,0.93
2000-07-02,184,6.09,4.8,375.9,37.2,1.55
2000-07-03,185,6.1,2.9,331.2,38.8,1.46
2000-07-04,186,6.08,5.8,242.3,38.7,1.23
2000-07-05,187,6.06,3.6,354.3,36.9,1.39
2000-07-06,188,6.11,2.0,304.2,39.8,1.57
2000-07-07,189,6.06,0.6,229.8,37.3,1.38
2000-07-08,190,6.13,5.4,485.6,40.0,1.35
2000-07-09,191,6.04,0.0,400.5,40.0,1.58
2000-07-10,192,6.09,7.2,502.4,36.8,1.28
2000-07-11,193,5.96,0.0,453.3,38.0,1.55
2000-07-12,194,5.78,0.8,355.7,37.5,1.53
2000-07-13,195,5.77,16.5,305.9,37.0,1.04
2000-07-14,196,5.64,0.0,465.3,39.5,1.61
2000-07-15,197,5.73,0.0,344.6,39.1,1.46
2000-07-16,198,5.58,1.9,461.8,37.5,1.43
2000-07-17,199,5.72,6.8,435.1,35.5,1.1
2000-07-18,200,5.68,39.2,482.3,39.0,1.02
2000-07-19,201,5.74,9.6,317.7,40.0,1.36
2000-07-20,202,5.7,0.0,372.9,35.0,1.36
2000-07-21,203,5.71,11.3,203.7,36.5,0.93
2000-07-22,204,5.66,12.9,321.8,36.4,1.04
2000-07-23,205,5.68,0.7,445.1,37.5,1.42
2000-07-24,206,5.75,0.0,260.2,35.8,1.45
2000-07-25,207,5.88,21.7,382.7,36.1,1.06
2000-07-26,208,6.18,0.0,307.8,40.0,1.49
2000-07-27,209,6.36,18.5,501.7,39.7,1.06
2000-07-28,210,6.45,10.3,372.6,35.1,0.89
2000-07-29,211,6.62,11.8,496.4,36.2,1.01
2000-07-30,212,6.94,9.1,469.7,39.1,1.21
2000-07-31,213,7.18,11.2,335.2,36.2,0.9
2000-08-01,214,7.37,0.0,498.8,38.3,1.46
2000-08-02,215,7.7,11.5,215.6,34.1,0.94
2000-08-03,216,7.99,5.5,366.9,34.9,1.2
2000-08-04,217,7.9,7.0,338.7,37.5,1.19
2000-08-05,218,7.96,11.9,353.7,37.5,0.99
2000-08-06,219,7.7,0.0,293.3,37.9,1.52
2000-08-07,220,7.55,12.7,260.8,37.6,0.97
2000-08-08,221,7.46,16.9,447.3,33.8,1.03
2000-08-09,222,7.25,6.3,503.0,38.2,1.28
2000-08-10,223,7.2,9.0,392.8,34.9,1.23
2000-08-11,224,7.03,0.9,233.3,37.3,1.42
2000-08-12,225,6.98,4.0,233.7,36.0,1.44
2000-08-13,226,7.0,6.8,371.3,37.1,1.16
2000-08-14,227,7.07,17.7,361.2,32.6,0.85
2000-08-15,228,7.11,1.2,501.9,37.1,1.4
2000-08-16,229,7.1,4.7,382.2,36.4,1.35
2000-08-17,230,7.36,26.6,412.2,35.3,0.92
2000-08-18,231,7.5,3.0,388.8,37.3,1.41
2000-08-19,232,7.81,20.1,475.6,35.7,0.89
2000-08-20,233,7.88,71.4,457.2,35.6,1.01
2000-08-21,234,7.91,0.0,349.0,32.1,1.28
2000-08-22,235,7.84,7.1,333.3,35.3,1.17
2000-08-23,236,7.57,0.0,393.3,31.0,1.16
2000-08-24,237,7.37,0.0,484.0,32.8,1.24
2000-08-25,238,7.23,0.0,242.1,36.3,1.38
2000-08-26,239,7.35,11.5,230.3,35.1,1.01
2000-08-27,240,7.3,7.1,300.8,33.2,1.18
2000-08-28,241,7.45,3.3,213.5,30.4,1.18
2000-08-29,242,7.4,10.6,440.9,31.8,0.79
2000-08-30,243,7.43,3.7,273.7,30.8,1.14
2000-08-31,244,7.51,9.4,369.2,30.4,1.01
2000-09-01,245,7.31,0.0,381.2,30.5,1.03
2000-09-02,246,7.41,11.7,402.0,31.9,0.83
2000-09-03,247,7.58,0.0,375.9,30.2,0.91
2000-09-04,248,7.67,2.2,288.5,34.1,1.19
2000-09-05,249,7.86,5.8,442.0,34.3,0.96
2000-09-06,250,7.77,11.5,419.4,29.7,0.64
2000-09-07,251,7.82,4.7,494.9,29.3,1.03
2000-09-08,252,7.85,27.4,268.0,30.0,0.76
2000-09-09,253,7.81,0.8,257.4,29.5,0.91
2000-09-10,254,7.68,20.7,429.4,29.3,0.67
2000-09-11,255,7.81,6.2,386.5,32.1,0.86
2000-09-12,256,7.77,8.3,427.4,33.7,0.97
2000-09-13,257,7.75,4.4,403.9,32.7,1.1
2000-09-14,258,8.0,7.8,322.0,29.1,0.82
2000-09-15,259,8.25,0.0,297.5,28.9,0.89
2000-09-16,260,8.24,4.0,412.0,29.0,0.93
2000-09-17,261,8.61,85.3,390.5,30.9,0.68
2000-09-18,262,8.66,0.4,239.0,28.7,0.96
2000-09-19,263,8.74,1.2,350.7,29.2,0.89
2000-09-20,264,8.64,4.0,274.0,32.7,1.05
2000-09-21,265,8.56,13.7,367.4,28.1,0.64
2000-09-22,266,8.17,0.0,301.8,30.6,1.06
2000-09-23,267,8.04,0.0,460.6,30.4,1.0
2000-09-24,268,7.9,5.1,382.8,27.0,0.78
2000-09-25,269,7.56,13.6,413.1,28.0,0.65
2000-09-26,270,7.24,7.9,425.4,26.4,0.78
2000-09-27,271,6.86,0.0,517.9,26.7,0.88
2000-09-28,272,6.61,0.0,246.7,27.8,0.92
2000-09-29,273,6.68,0.0,251.2,27.2,0.92
2000-09-30,274,6.6,3.3,409.0,26.0,0.81
2000-10-01,275,6.7,18.7,487.3,29.7,0.76
2000-10-02,276,6.9,9.2,287.4,30.0,0.82
2000-10-03,277,7.06,0.0,352.2,28.7,0.91
2000-10-04,278,7.13,12.2,493.1,25.1,0.53
2000-10-05,279,7.29,36.0,306.6,28.7,0.77
2000-10-06,280,7.62,57.8,422.0,29.1,0.72
2000-10-07,281,7.44,0.0,366.0,25.9,0.87
2000-10-08,282,7.33,9.9,426.3,29.6,0.81
2000-10-09,283,7.18,9.9,253.7,30.1,0.89
2000-10-10,284,7.11,5.5,411.6,29.4,0.86
2000-10-11,285,6.84,2.6,329.2,28.8,1.05
2000-10-12,286,6.91,8.6,354.3,24.0,0.71
2000-10-13,287,6.79,3.2,412.4,25.3,0.9
2000-10-14,288,6.91,16.7,468.4,28.1,0.74
2000-10-15,289,6.8,1.5,436.8,25.1,0.76
2000-10-16,290,7.3,33.0,388.3,25.8,0.63
2000-10-17,291,7.53,0.0,464.3,27.8,1.0
2000-10-18,292,7.89,0.0,470.9,24.5,0.93
2000-10-19,293,10.02,16.0,252.4,27.7,0.71
2000-10-20,294,9.56,30.6,461.0,26.7,0.71
2000-10-21,295,9.91,7.9,339.7,26.1,0.74
2000-10-22,296,10.23,13.7,425.7,24.9,0.69
2000-10-23,297,10.39,0.0,383.9,26.9,0.82
2000-10-24,298,10.46,7.8,338.4,23.7,0.69
2000-10-25,299,10.08,2.1,509.3,23.8,0.74
2000-10-26,300,9.82,0.0,461.7,26.4,0.85
2000-10-27,301,9.41,4.9,424.2,26.3,0.87
2000-10-28,302,9.11,62.5,297.1,22.6,0.64
2000-10-29,303,8.65,4.4,191.6,26.0,0.89
2000-10-30,304,8.29,9.1,315.1,27.7,0.83
2000-10-31,305,7.95,0.0,235.5,27.7,0.91
2000-11-01,306,7.4,0.0,163.9,27.6,0.98
2000-11-02,307,7.09,0.0,94.6,25.4,0.95
2000-11-03,308,6.56,0.0,165.4,22.5,0.78
2000-11-04,309,6.35,5.4,89.2,22.2,0.71
2000-11-05,310,6.23,4.5,126.7,25.6,0.9
2000-11-06,311,5.99,0.0,161.8,24.3,0.76
2000-11-07,312,5.92,3.4,106.3,24.6,0.94
2000-11-08,313,6.02,63.1,70.7,26.5,0.62
2000-11-09,314,6.11,6.2,168.2,26.6,0.84
2000-11-10,315,6.19,0.0,52.9,25.8,0.8
2000-11-11,316,6.36,0.0,192.0,21.8,0.77
2000-11-12,317,6.02,19.4,171.6,23.0,0.6
2000-11-13,318,5.74,0.0,48.4,22.6,0.72
2000-11-14,319,5.56,0.0,75.8,25.0,0.75
2000-11-15,320,5.2,0.0,109.3,23.1,0.76
2000-11-16,321,5.23,0.0,176.8,25.2,0.84
2000-11-17,322,5.24,9.6,88.5,24.9,0.82
2000-11-18,323,5.33,0.0,41.3,25.7,0.9
2000-11-19,324,5.58,1.5,60.6,25.9,0.93
2000-11-20,325,5.47,0.0,81.7,22.3,0.87
2000-11-21,326,5.42,0.0,217.0,23.6,0.8
2000-11-22,327,5.45,17.3,164.9,26.4,0.53
2000-11-23,328,5.37,0.0,44.4,25.4,0.81
2000-11-24,329,5.44,0.0,89.1,21.7,0.77
2000-11-25,330,5.38,0.0,118.6,22.8,0.81
2000-11-26,331,5.25,0.0,35.7,26.9,0.99
2000-11-27,332,5.14,0.0,170.4,24.3,0.74
2000-11-28,333,5.08,0.0,155.9,24.3,0.74
2000-11-29,334,5.22,13.9,78.1,22.0,0.49
2000-11-30,335,5.15,1.8,88.2,21.1,0.71
2000-12-01,336,5.28,0.0,93.4,21.8,0.62
2000-12-02,337,5.4,0.0,38.8,21.6,0.57
2000-12-03,338,5.2,0.0,145.9,21.8,0.59
2000-12-04,339,5.3,0.0,123.3,22.6,0.57
2000-12-05,340,5.19,9.3,95.5,22.1,0.5
2000-12-06,341,5.04,5.8,133.0,25.7,0.63
2000-12-07,342,5.0,0.0,97.1,22.5,0.65
2000-12-08,343,5.02,0.0,132.7,22.2,0.68
2000-12-09,344,4.91,15.2,148.4,22.0,0.42
2000-12-10,345,4.93,0.0,194.8,26.9,0.67
2000-12-11,346,4.99,0.0,159.3,26.4,0.74
2000-12-12,347,4.71,0.0,116.0,25.5,0.68
2000-12-13,348,4.63,0.0,102.7,23.6,0.56
2000-12-14,349,4.91,0.0,153.8,22.6,0.66
2000-12-15,350,5.07,15.3,128.3,26.7,0.57
2000-12-16,351,5.2,0.0,161.1,25.5,0.68
2000-12-17,352,5.35,0.0,25.6,27.1,0.8
2000-12-18,353,5.28,0.0,175.6,26.7,0.73
2000-12-19,354,5.06,0.0,82.7,22.6,0.58
2000-12-20,355,4.96,0.0,86.8,21.4,0.58
2000-12-21,356,4.77,2.5,128.3,26.5,0.63
2000-12-22,357,4.66,0.0,192.1,23.3,0.6
2000-12-23,358,4.58,0.0,194.0,26.9,0.76
2000-12-24,359,4.45,0.0,190.4,24.1,0.72
2000-12-25,360,4.52,0.0,82.8,23.4,0.73
2000-12-26,361,4.55,0.0,94.1,23.9,0.65
2000-12-27,362,4.41,0.0,105.4,26.8,0.71
2000-12-28,363,4.5,0.0,78.8,27.4,0.67
2000-12-29,364,4.68,0.0,136.5,27.0,0.7
2000-12-30,365,4.83,0.0,183.3,25.2,0.77
2000-12-31,366,4.92,9.4,158.7,23.0,0.62
2001-01-01,1,4.95,6.9,95.0,28.3,0.57
2001-01-02,2,5.29,57.1,80.7,27.4,0.5
2001-01-03,3,5.32,0.0,185.2,23.8,0.71
2001-01-04,4,5.24,15.3,100.0,28.1,0.62
2001-01-05,5,5.39,69.0,128.9,27.1,0.51
2001-01-06,6,5.15,0.0,181.4,27.9,0.77
2001-01-07,7,5.09,0.0,82.5,25.3,0.78
2001-01-08,8,5.25,0.0,118.3,27.9,0.77
2001-01-09,9,5.18,0.0,59.0,24.9,0.69
2001-01-10,10,5.26,0.0,157.5,24.1,0.68
2001-01-11,11,5.07,0.0,85.5,25.6,0.75
2001-01-12,12,5.14,0.0,75.0,24.7,0.67
2001-01-13,13,5.18,0.0,191.7,28.3,0.83
2001-01-14,14,5.11,0.0,108.9,26.6,0.72
2001-01-15,15,5.19,0.0,187.2,26.8,0.76
2001-01-16,16,5.14,0.0,99.5,29.0,0.84
2001-01-17,17,4.81,0.0,109.7,27.9,0.73
2001-01-18,18,4.87,23.0,203.1,25.0,0.44
2001-01-19,19,4.81,10.9,168.8,24.8,0.56
2001-01-20,20,4.84,0.4,79.1,29.3,0.81
2001-01-21,21,5.01,7.0,144.0,27.1,0.64
2001-01-22,22,5.23,0.0,132.3,27.2,0.77
2001-01-23,23,5.12,0.0,101.3,26.4,0.62
2001-01-24,24,5.11,20.9,200.9,26.4,0.46
2001-01-25,25,5.33,0.0,164.2,29.5,0.75
2001-01-26,26,5.07,0.0,84.7,30.0,0.89
2001-01-27,27,5.19,0.0,118.6,28.6,0.75
2001-01-28,28,5.17,8.0,76.6,26.4,0.68
2001-01-29,29,5.03,0.0,206.3,27.2,0.76
2001-01-30,30,5.23,0.0,171.2,26.7,0.69
2001-01-31,31,5.28,0.0,99.4,25.9,0.62
2001-02-01,32,5.47,14.3,206.5,29.1,0.57
2001-02-02,33,5.71,0.0,56.4,29.9,0.73
2001-02-03,34,5.71,0.0,108.4,27.3,0.81
2001-02-04,35,5.83,1.7,99.3,29.1,0.86
2001-02-05,36,6.0,50.8,221.6,31.0,0.53
2001-02-06,37,5.92,3.1,86.1,26.4,0.75
2001-02-07,38,5.74,0.0,53.6,28.5,0.73
2001-02-08,39,5.48,9.4,104.5,30.2,0.64
2001-02-09,40,5.22,0.0,169.5,30.6,0.9
2001-02-10,41,5.28,0.0,31.5,30.4,0.76
2001-02-11,42,5.21,36.0,172.9,28.4,0.44
2001-02-12,43,5.37,0.6,130.0,32.3,0.93
2001-02-13,44,5.47,0.0,103.5,30.4,0.83
2001-02-14,45,5.39,0.0,127.0,31.5,0.77
2001-02-15,46,5.62,12.8,60.7,32.0,0.55
2001-02-16,47,5.51,4.0,71.3,29.5,0.82
2001-02-17,48,5.51,12.2,162.0,27.9,0.56
2001-02-18,49,5.35,0.0,139.9,33.3,0.84
2001-02-19,50,5.31,0.0,127.4,32.2,0.84
2001-02-20,51,5.35,13.5,196.4,30.5,0.57
2001-02-21,52,5.31,0.0,146.3,31.2,0.79
2001-02-22,53,5.04,0.0,214.1,33.7,0.95
2001-02-23,54,5.01,0.0,145.5,34.0,0.94
2001-02-24,55,4.94,1.6,79.0,33.1,0.85
2001-02-25,56,4.8,0.0,147.6,30.7,0.88
2001-02-26,57,4.92,0.0,100.9,32.2,0.85
2001-02-27,58,5.01,0.0,164.5,33.5,0.93
2001-02-28,59,5.22,0.0,151.3,34.5,0.86
2001-03-01,60,5.36,0.0,56.9,31.0,0.95
2001-03-02,61,5.44,16.1,159.8,33.2,0.73
2001-03-03,62,5.29,0.0,138.2,34.4,1.18
2001-03-04,63,5.11,0.0,152.2,30.6,1.12
2001-03-05,64,5.01,0.0,175.9,32.6,1.02
2001-03-06,65,4.87,0.0,126.1,30.9,0.98
2001-03-07,66,5.0,13.1,176.3,32.9,0.85
2001-03-08,67,5.06,0.0,96.7,34.8,1.11
2001-03-09,68,5.26,0.0,85.6,35.6,1.1
2001-03-10,69,5.54,6.2,139.2,33.4,0.98
2001-03-11,70,5.58,0.0,222.7,31.5,1.03
2001-03-12,71,5.6,2.9,98.6,35.5,1.09
2001-03-13,72,5.52,0.0,95.4,32.5,1.17
2001-03-14,73,5.47,1.6,73.0,31.8,1.02
2001-03-15,74,5.28,0.0,97.3,34.4,1.17
2001-03-16,75,5.07,0.0,111.5,36.4,1.27
2001-03-17,76,5.07,0.0,135.1,37.6,1.18
2001-03-18,77,5.16,12.2,181.6,37.4,0.93
2001-03-19,78,5.1,0.0,63.5,32.6,1.16
2001-03-20,79,5.12,0.0,161.5,34.9,1.23
2001-03-21,80,5.06,10.0,143.1,34.4,1.0
2001-03-22,81,4.94,3.3,76.0,36.5,1.15
2001-03-23,82,4.95,1.9,146.8,37.3,1.28
2001-03-24,83,4.63,8.9,134.7,33.6,1.02
2001-03-25,84,4.35,0.0,143.2,36.4,1.22
2001-03-26,85,4.33,14.8,122.2,38.8,0.92
2001-03-27,86,4.28,9.2,190.0,35.6,1.08
2001-03-28,87,4.27,0.0,78.8,38.0,1.18
2001-03-29,88,4.41,0.0,203.9,38.0,1.18
2001-03-30,89,4.65,0.0,61.5,36.7,1.14
2001-03-31,90,4.84,0.0,60.4,34.5,1.23
2001-04-01,91,5.12,0.0,127.4,37.6,1.3
2001-04-02,92,5.21,15.4,80.2,37.0,0.75
2001-04-03,93,5.46,10.9,54.8,38.2,0.78
2001-04-04,94,5.7,13.4,160.7,36.0,0.92
2001-04-05,95,5.77,0.0,131.7,36.2,1.17
2001-04-06,96,6.1,31.1,122.2,38.3,0.8
2001-04-07,97,6.22,0.0,136.5,36.8,1.3
2001-04-08,98,6.48,6.4,172.8,38.2,1.1
2001-04-09,99,6.56,0.0,119.7,38.8,1.31
2001-04-10,100,6.64,0.0,83.5,36.1,1.12
2001-04-11,101,6.79,11.4,125.2,37.3,0.81
2001-04-12,102,6.58,0.0,36.8,40.0,1.27
2001-04-13,103,6.3,0.0,154.2,35.9,1.1
2001-04-14,104,6.44,64.9,163.3,40.0,0.92
2001-04-15,105,6.19,0.0,89.2,37.5,1.18
2001-04-16,106,6.15,16.4,134.9,35.7,0.84
2001-04-17,107,6.0,0.0,120.7,37.0,1.26
2001-04-18,108,5.52,0.0,88.5,36.1,1.11
2001-04-19,109,5.25,0.0,89.5,38.0,1.26
2001-04-20,110,4.81,0.0,183.6,37.9,1.31
2001-04-21,111,4.43,0.0,104.8,40.0,1.37
2001-04-22,112,4.43,0.0,126.7,36.7,1.17
2001-04-23,113,4.26,0.0,120.8,40.0,1.28
